,A_Angle,B_Angle_sign,C_Masker,D_SNR,E_Talker,FG_Static,F_Sentence_ID,G_Sentence,H_Response,I_Input_1,J_Input_2,K_Input_3,L_Input_4,M_Input_5,Correct,Total,Percent
14,0,1,34,-6,2,TRUE,10-Jan,they DRANK a WHOLE BOTTLE of GIN,TOOTHPASTE,0,0,0,0,,0,4,0
15,180,1,163,-3,0,FALSE,16-Aug,a ROSEBUSH HAS PRICKLY THORNS,,0,0,0,0,,0,4,0
16,0,1,116,0,1,TRUE,7-May,the PAPERS WERE HELD by a CLIP,THE PAPERS WERE HELD BY A CLIP,1,1,1,1,,4,4,1
17,-180,-1,151,-6,1,FALSE,24-Mar,he HIT me with a CLENCHED FIST,CRASH,0,0,0,,,0,3,0
18,0,1,178,-3,0,TRUE,4-Jun,GET the BREAD and CUT me a SLICE,THE LITTLE BIRD,0,0,0,0,,0,4,0
19,-90,-1,117,-3,0,FALSE,2-Jan,STIR your COFFEE with a SPOON,WITHIN THE SPOON,0,0,1,,,1,3,0.333333333
20,0,1,6,-3,1,FALSE,10-Jun,the CANDLE FLAME MELTED the WAX,IN THE WEST,0,0,0,0,,0,4,0
21,90,1,107,-6,0,FALSE,12-Jan,they TRACKED the LION to his DEN,TO TRACK THE LION TOWARDS THE END,0,1,0,,,1,3,0.333333333
22,180,1,77,0,0,FALSE,3-Aug,GREET the HEROES with LOUD CHEERS,GREET THE HEROES WITH LOUD CHEERS,1,1,1,1,,4,4,1
23,0,1,93,-6,0,FALSE,12-May,the BOAT SAILED ALONG the COAST,THE BOAT SAILED ALONG THE COAST,1,1,1,1,,4,4,1
24,180,1,8,-6,0,FALSE,19-Jan,we HEARD the TICKING of the CLOCK,WHITHER THE TEAR WITH A CARD,0,0,0,,,0,3,0
25,0,1,150,-3,2,FALSE,9-Jan,the WAR WAS FOUGHT with ARMORED TANKS,THE FLOOR WAS WET WITH COPPER SAND,0,1,0,0,0,1,5,0.2
26,90,1,75,-3,1,FALSE,5-Jul,MAPLE SYRUP is MADE from SAP,MAYBE IT WAS SEPT,0,0,0,0,,0,4,0
27,0,1,13,-6,3,TRUE,5-Apr,RAISE the FLAG up the POLE,AND,0,0,0,,,0,3,0
28,90,1,17,0,1,FALSE,18-May,the HOUSE WAS ROBBED by a THIEF,THE HOUSE WAS ROBBED BY A THIEF,1,1,1,1,,4,4,1
29,90,1,29,-6,0,FALSE,6-Mar,the KING WORE a GOLDEN CROWN,THE KING WILL HOLD THE CROWN,1,0,0,1,,2,4,0.5
30,-180,-1,175,0,0,FALSE,6-Feb,the WEDDING BANQUET WAS a FEAST,THE WEDDING BANQUET WAS A FEAST,1,1,1,1,,4,4,1
31,0,-1,42,0,3,FALSE,21-Jan,MARY WORE her HAIR in BRAIDS,MARY WORE HER HAIR IN BRAIDS,1,1,1,1,,4,4,1
32,180,1,124,-3,3,FALSE,18-Jun,a TERMITE LOOKS like an ANT,CHANGE,0,0,0,,,0,3,0
33,0,-1,24,0,3,TRUE,19-Aug,my JAW ACHES when I CHEW GUM,MY JAW ACHES WHEN I CHEW GUM,1,1,1,1,1,5,5,1
34,0,-1,167,-3,3,TRUE,22-Jul,the BOTTLE WAS SEALED with a CORK,STOOD ,0,0,0,0,,0,4,0
35,0,-1,135,-6,1,FALSE,5-Jun,the SLEEPY CHILD TOOK a NAP,THE BIG CHILD TOOK THE HAPPY,0,1,1,0,,2,4,0.5
36,0,-1,108,0,2,TRUE,11-Aug,the SHEPHERD WATCHED his FLOCK of SHEEP,THE SHEPHERD WATCHED HIS FLOCK OF SHEEP,1,1,1,1,,4,4,1
37,0,1,30,-6,0,TRUE,13-Mar,the SAILOR SWABBED the DECK,SURE TO WALK,0,0,0,,,0,3,0
38,-90,-1,83,0,3,FALSE,24-Jul,THROW OUT all this USELESS JUNK,THROW OUT ALL THE USELESS JUNK,1,1,1,1,,4,4,1
39,90,1,5,-3,2,FALSE,9-Jul,a BEAR HAS a THICK COAT of FUR,COME THERE THE TRASH IS FULL,0,0,0,0,0,0,5,0
40,-180,-1,45,-3,2,FALSE,25-Feb,the FARMER BALED the HAY,THERE,0,0,0,,,0,3,0
41,0,1,10,0,2,FALSE,2-Aug,i CUT my FINGER with a KNIFE,I CUT MY FINGER WITH A KNIFE,1,1,1,,,3,3,1
42,0,-1,103,-3,1,FALSE,1-May,"it IS GETTING DARK, so LIGHT the LAMP",HE STOLE THE CAMP,0,0,0,0,0,0,5,0
43,180,1,131,0,1,FALSE,6-Jan,the DOCTOR PRESCRIBED the DRUG,THE DOCTOR PRESCRIBED THE DRUG,1,1,1,,,3,3,1
44,180,1,193,-6,1,FALSE,22-Jan,we ARE LOST so LET us LOOK at the MAP,WE ARE LOST SO LETS LOOK AT THE MAP,1,1,0,1,1,4,5,0.8
45,0,1,84,-3,3,TRUE,11-Mar,USE this SPRAY to KILL the BUGS,DARKEST,0,0,0,0,,0,4,0
46,90,1,98,-6,3,FALSE,13-May,the JUDGE IS SITTING on the BENCH,THE CHURCH IS ON THE BENCH,0,1,0,1,,2,4,0.5
47,0,1,11,-6,0,FALSE,14-Aug,a SPOILED CHILD IS a BRAT,A SPOILED CHILD IS A BRAT,1,1,1,1,,4,4,1
48,0,-1,52,-3,0,TRUE,17-May,LET us INVITE the WHOLE GANG,JOSH SHORTED BEFORE HE WENT AWAY,0,0,0,0,,0,4,0
49,0,-1,109,-6,2,FALSE,25-May,the LANDLORD RAISED the RENT,RAID WITH WET,0,0,0,,,0,3,0
50,180,1,66,-3,2,FALSE,9-Mar,she FACED them with a FOOLISH GRIN,FISH WITH THE SHRIMP,0,0,0,,,0,3,0
51,0,-1,41,-3,3,FALSE,1-Apr,the DOCTOR X-RAYED his CHEST,THE TODDLER IN HIS CHEST,0,0,1,,,1,3,0.333333333
52,90,1,147,-6,3,FALSE,14-Jul,i ATE a PIECE of CHOCOLATE FUDGE,I EAT JUNK FOOD,0,0,0,0,,0,4,0
53,180,1,181,0,2,FALSE,15-Jun,the CANDLE BURNED with a BRIGHT FLAME,THE CANDLE BURNED WITH A BRIGHT FLAME,1,1,1,1,,4,4,1
54,-90,-1,161,-3,3,FALSE,17-Jun,we GOT DRUNK in the LOCAL BAR,BELOW THE PARK,0,0,0,0,,0,4,0
55,0,-1,127,0,1,TRUE,1-Jun,PLAYING CHECKERS CAN BE FUN,PECKERS CAN BE FUN,0,0,1,1,1,3,5,0.6
56,-180,-1,120,-6,2,FALSE,3-Feb,the NATIVES BUILT a WOODEN HUT,SAME,0,0,0,0,,0,4,0
57,0,1,43,-6,0,TRUE,18-Mar,the GLASS HAD a CHIP on the RIM,LAST SHOW,0,0,0,0,,0,4,0
58,-90,-1,101,0,3,FALSE,24-May,the BANDITS ESCAPED from JAIL,THE BANDITS ESCAPED FROM JAIL,1,1,1,,,3,3,1
59,0,1,91,0,2,FALSE,4-Mar,my T.V. HAS a TWELVE-INCH SCREEN,MY TV HAS A TWELVE INCH SCREEN,1,1,1,1,,4,4,1
60,0,-1,36,-6,2,FALSE,17-Jul,our CAT IS GOOD at CATCHING MICE,OUR CATS HAVE MAJOR RATS,1,0,0,0,0,1,5,0.2
61,0,1,146,0,0,TRUE,20-Jul,his BOSS MADE him WORK like a SLAVE,WORKLOAD,0,0,0,0,,0,4,0
62,180,1,122,-3,2,FALSE,11-Jan,the WITNESS TOOK a SOLEMN OATH,THE WINDOW HIT THEM BOTH,0,0,0,0,,0,4,0
63,0,-1,196,0,3,FALSE,12-Mar,the TEACHER SAT on a SHARP TACK,THE TEACHER SAT ON A SHARP TACK,1,1,1,1,,4,4,1
64,90,1,128,-6,2,FALSE,7-Apr,the STEAMSHIP LEFT on a CRUISE,THE SHIP LEFT FOR ITS CRUISE,0,1,1,,,2,3,0.666666667
65,0,-1,26,-3,2,TRUE,16-Mar,the STORM BROKE the SAILBOATs MAST,STILL ON HIS SHOES,0,0,0,0,,0,4,0
66,0,-1,85,-6,3,TRUE,19-Feb,the CAR DROVE off the STEEP CLIFF,HUNGRY,0,0,0,0,,0,4,0
67,0,1,7,-3,3,FALSE,2-May,to STORE his WOOD he BUILT a SHED,SNORES ARE A BIT SHADY,0,0,0,0,,0,4,0
68,90,1,61,-3,3,FALSE,4-Jul,PAUL TOOK a BATH in the TUB,APOLOGY TO THE MATH MAN,0,0,0,0,,0,4,0
69,-180,-1,27,0,3,FALSE,6-Jul,they PLAYED a GAME of CAT and MOUSE,TO PLAY THE GAME OF THE CAT AND MOUSE,0,1,1,1,,3,4,0.75
70,-180,-1,21,-6,3,FALSE,3-Jul,his PANTS WERE HELD up by a BELT,THESE PAST TIMES,0,0,0,0,,0,4,0
71,90,1,50,0,2,FALSE,16-Jun,we SWAM at the BEACH at HIGH TIDE,WE SWAM AT THE BEACH AT HIGH TIDE,1,1,1,1,,4,4,1
72,-90,-1,186,-3,2,FALSE,18-Jan,the RUDE REMARK MADE her BLUSH,THE ROOF ,0,0,0,0,,0,4,0
73,0,1,190,0,2,TRUE,5-Mar,that ACCIDENT GAVE me a SCARE,THE GUARENTEE GAVE ME A SCARE,0,1,1,,,2,3,0.666666667
74,0,-1,105,-3,1,TRUE,20-Jun,the BURGLAR ESCAPED with the LOOT,GIRL TO SEE,0,0,0,,,0,3,0
75,180,1,129,-3,3,FALSE,11-Jun,he WAS HIT by a POISONED DART,POISON SAUCE,0,0,0,0,,0,4,0
76,-90,-1,133,0,3,FALSE,23-Jun,on the BEACH we PLAY in the SAND,ON THE BEACH WE PLAYED IN THE SAND,1,0,1,,,2,3,0.666666667
77,-180,-1,2,0,1,FALSE,5-May,the FIREMAN HEARD her FRIGHTENED SCREAM,THE FIREMAN HEARD HER FRIGHTENED SCREAM,1,1,1,1,,4,4,1
78,0,-1,160,-6,1,FALSE,10-Aug,that JOB WAS an EASY TASK,THAT JOB WAS AN EASY TASK,1,1,1,1,,4,4,1
79,0,-1,99,0,0,FALSE,20-Mar,the SOUP WAS SERVED in a BOWL,THE SOUP WAS SERVED IN THE BOWL,1,1,1,1,,4,4,1
80,-90,-1,96,-6,3,FALSE,4-Jan,the OLD TRAIN WAS POWERED by STEAM,THE NOSE WAS MOVE,0,0,1,0,0,1,5,0.2
81,0,1,94,-6,0,TRUE,12-Aug,DAVID WIPED the SWEAT from his BROW,GAVE IT,0,0,0,0,,0,4,0
82,180,1,106,-6,0,FALSE,19-Mar,her CIGARETTE HAD a LONG ASH,HALO SHE,0,0,0,0,,0,4,0
83,0,-1,114,-3,1,FALSE,7-Aug,i CANNOT GUESS so GIVE me a HINT,I GOT OUT OF SAVE,0,0,0,0,,0,4,0
84,0,-1,69,-3,1,TRUE,9-May,the FUR COAT WAS MADE of MINK,THE LOW ,0,0,0,0,0,0,5,0
85,90,1,173,-6,1,FALSE,2-Apr,the WORKERS ARE DIGGING a DITCH,THE WORKERS ARE TAKING SHIFT,1,1,0,0,,2,4,0.5
86,180,1,192,0,3,FALSE,15-Feb,she SHORTENED the HEM of her SKIRT,THE SEWED THE HEM OF HER SKIRT,0,1,1,,,2,3,0.666666667
87,-180,-1,189,-3,1,FALSE,16-Feb,the GUESTS WERE WELCOMED by the HOST,THE GUESTS WERE HELD IN THE ROOMS,1,1,0,0,,2,4,0.5
88,-90,-1,68,-3,1,FALSE,23-Jan,no one WAS INJURED in the CRASH,GRASS,0,0,0,,,0,3,0
89,0,-1,179,-6,2,TRUE,23-Mar,the POND WAS FULL of CROAKING FROGS,HOLDER TO THE,0,0,0,0,0,0,5,0
90,0,-1,165,-3,3,FALSE,16-Jan,for DESSERT he HAD APPLE PIE,THE WIZARD CANT HELP MINE,0,0,0,0,,0,4,0
91,90,1,31,0,1,FALSE,8-Jun,they FISHED in the BABBLING BROOK,THEY FISHED IN THE BABBLING BROOK,1,1,1,,,3,3,1
92,0,1,82,0,1,FALSE,14-Jun,the FRUIT WAS SHIPPED in WOODEN CRATES,THE FRUIT WAS SHIPPED IN WOODEN CRATES,1,1,1,1,1,5,5,1
93,0,1,177,0,2,TRUE,21-Jul,AIRMAIL REQUIRES a SPECIAL STAMP,THE REQUIRED A SPECIAL STANCE,0,0,1,0,,1,4,0.25
94,0,-1,18,-6,3,FALSE,10-Mar,WATERMELONS HAVE LOTS of SEEDS,WATERMELONS HAVE LOTS OF SEEDS,1,1,1,1,,4,4,1
95,180,1,121,-6,2,FALSE,7-Jul,the THREAD WAS WOUND on a SPOOL,THE THREAD WAS SPOOL,1,1,0,1,,3,4,0.75
96,-180,-1,115,0,3,FALSE,12-Feb,RUTH POURED the WATER down the DRAIN,RUDY RUN THE WATER DOWN THE STREET,0,0,1,0,,1,4,0.25
97,0,-1,153,-6,2,TRUE,6-Apr,the DETECTIVES SEARCHED for a CLUE,CHECK IT,0,0,0,,,0,3,0
98,0,-1,182,-6,3,FALSE,11-Apr,we SAW a FLOCK of WILD GEESE,WE FALL THE WALK EAST,0,0,0,0,,0,4,0
99,0,-1,60,0,0,FALSE,10-Feb,the CIGARETTE SMOKE FILLED his LUNGS,THE CIGARETTE SMOKE FILLED HIS LUNGS,1,1,1,1,,4,4,1
100,90,1,170,-3,2,FALSE,12-Jul,the COOKIES WERE KEPT in a JAR,THE COOKS WERE STRAW,1,1,0,0,,2,4,0.5
101,-90,-1,143,0,1,FALSE,8-Jul,the CROOK ENTERED a GUILTY PLEA,THE CROOK ENTERED A GUILTY PLEAD,1,1,1,0,,3,4,0.75
102,90,1,113,-6,1,FALSE,1-Aug,my TURTLE WENT into its SHELL,MY DAUGHTER WENT INTO SHELL,0,1,1,,,2,3,0.666666667
103,0,-1,92,-3,1,FALSE,25-Jun,FOOTBALL IS a DANGEROUS SPORT,FOOTBALL IS A DANGEROUS SPORT,1,1,1,1,,4,4,1
104,-180,-1,140,-6,1,FALSE,13-Apr,she MADE the BED with CLEAN SHEETS,SHE MADE WITH THE SHEETS,1,0,0,1,,2,4,0.5
105,0,1,59,-3,0,TRUE,16-Apr,she WORE a FEATHER in her CAP,FOREVER IN THE COW,0,0,0,,,0,3,0
106,-180,-1,102,-3,0,FALSE,19-Jul,how LONG CAN you HOLD your BREATH,HOW LONG CAN YOU HOLD YOUR BREATH,1,1,1,1,,4,4,1
107,0,1,166,0,0,TRUE,2-Jun,the DOCTOR CHARGED a LOW FEE,THE DOCTOR CHARGED A LOW FEE,1,1,1,1,,4,4,1
108,180,1,57,-6,2,FALSE,22-Mar,please WIPE your FEET on the MAT,MARIE CAUGHT,0,0,0,,,0,3,0
109,0,1,37,-6,2,TRUE,4-May,the AIRPLANE WENT into a DIVE,,0,0,0,,,0,3,0
110,-180,-1,126,0,2,FALSE,6-Jun,"instead of a FENCE, PLANT a HEDGE",INSTEAD OF A FENCE WE HAD A HEDGE,1,0,1,,,2,3,0.666666667
111,-90,-1,144,0,2,FALSE,2-Feb,the WATCHDOG GAVE a WARNING GROWL,THE WATCH DOG GAVE A WARNING GROWL,1,1,1,1,,4,4,1
112,0,-1,0,-3,0,FALSE,8-Apr,TREE TRUNKS ARE COVERED with BARK,TREE TRUNKS ARE OFFERED WITH BODY,1,1,1,0,0,3,5,0.6
113,90,1,141,-6,2,FALSE,15-Jul,JOHNs FRONT TOOTH HAD a CHIP,JOHNS TOOTH HAD A CHIP,1,0,1,1,1,4,5,0.8
114,0,1,138,0,2,FALSE,7-Feb,PAUL HIT the WATER with a SPLASH,PAUL HIT THE WATER WITH A SPLASH,1,1,1,1,,4,4,1
115,0,1,19,-6,1,FALSE,17-Feb,the SHIPs CAPTAIN SUMMONED his CREW,THE SHIPS ENTER SUMMON SOON,1,0,0,0,,1,4,0.25
116,0,-1,197,-3,3,TRUE,12-Apr,how DID your CAR GET that DENT,HOW LONG CAN,0,0,0,0,,0,4,0
117,0,1,172,0,1,TRUE,21-May,the RANCHER ROUNDED UP his HERD,WHATS GOING TO HAPPEN TO HER,0,0,0,0,,0,4,0
118,180,1,198,-3,1,FALSE,25-Apr,a ZEBRA HAS BLACK and WHITE STRIPES,A ZEBRA HAS BLACK AND WHITE STRIPES,1,1,1,1,1,5,5,1
119,90,1,46,-3,0,FALSE,21-Jun,he RODE off in a CLOUD of DUST,HE WORE ALL A VEST,0,0,0,,,0,3,0
120,0,-1,25,0,3,TRUE,21-Apr,the SANDAL HAS a BROKEN STRAP,SAMUEL HAS A BROKEN STRAP,0,1,1,1,,3,4,0.75
121,0,1,137,-6,1,FALSE,24-Feb,FOLLOW this ROAD around the BEND,FOLLOW THE RIVER ROUND THE BEND,1,0,1,,,2,3,0.666666667
122,0,1,176,-3,2,TRUE,11-Jul,TIGHTEN the BELT by a NOTCH,SCREAMED,0,0,0,,,0,3,0
123,0,1,79,-6,1,TRUE,21-Feb,the DOOR WAS OPENED just a CRACK,DREW IN OUT,0,0,0,0,,0,4,0
124,180,1,81,0,2,FALSE,24-Jan,my SON HAS a DOG for a PET,MY SON HAS A DOG FOR A PET,1,1,1,1,,4,4,1
125,90,1,142,-6,3,FALSE,10-Apr,RUTH POURED herself a CUP of TEA,MOVE ON MORE SELF FATIGUE,0,0,0,0,,0,4,0
126,0,-1,118,0,1,FALSE,10-Jul,"to OPEN the JAR, TWIST the LID",TO OPEN THE JAR TWIST THE LID,1,1,1,1,,4,4,1
127,0,1,171,-3,0,FALSE,6-May,he WIPED the SINK with a SPONGE,YOU WIPE THE SEAT WITH A SPONGE,0,0,1,,,1,3,0.333333333
128,180,1,80,-3,1,FALSE,18-Feb,the FLOOD TOOK a HEAVY TOLL,THE FLOOD HAD BEEN TOLL,1,0,0,1,,2,4,0.5
129,180,1,3,-6,3,FALSE,13-Jul,the MARKSMAN TOOK CAREFUL AIM,THE MARSHALL AND THEM,0,0,0,0,,0,4,0
130,90,1,104,0,3,FALSE,17-Mar,MR. BROWN CARVED the ROAST BEEF,THE BROWN CAR FROZE BEEF,0,1,0,0,1,2,5,0.4
131,-90,-1,174,-3,2,FALSE,24-Apr,the AIRPLANE DROPPED a BOMB,THE AIR PLANE DROPPED A BOMB,1,1,1,,,3,3,1
132,0,-1,199,-3,2,FALSE,20-Jan,he KILLED the DRAGON with his SWORD,DRAGGED THROUGH HEAT WITH A SWORD,0,0,1,,,1,3,0.333333333
133,180,1,185,-6,1,FALSE,21-Aug,BOB WAS CUT by the JACKKNIFEs BLADE,BOB WAS STRESSED BY THE INSTEAD,1,1,0,0,0,2,5,0.4
134,0,1,194,-6,3,FALSE,15-Apr,i HAVE GOT a COLD and a SORE THROAT,IVE GOT A COLD AND A SORE THROAT,0,1,1,1,1,4,5,0.8
135,0,1,164,0,0,FALSE,8-Feb,the DUCKS SWAM around on the POND,THE DUCKS SWAM AROUND IN THE POND,1,1,1,,,3,3,1
136,180,1,12,-3,0,FALSE,25-Jul,the SHIPWRECKED SAILORS BUILT a RAFT,THE BEES AND THE WAX,0,0,0,0,,0,4,0
137,0,1,20,-3,3,TRUE,11-Feb,the CUSHION WAS FILLED with FOAM,,0,0,0,0,,0,4,0
138,-180,-1,95,0,1,FALSE,23-Feb,HOUSEHOLD GOODS ARE MOVED in a VAN,HOUSEHOLD GOODS ARE MOVED IN A VAN,1,1,1,1,1,5,5,1
139,0,-1,89,0,0,TRUE,16-May,the SWIMMER DOVE into the POOL,THE SWIVEL DOOR TO THE POOL,0,0,1,,,1,3,0.333333333
140,90,1,71,-3,0,FALSE,19-Jun,the SICK CHILD SWALLOWED the PILL,THE SICK CHILD SWALLOWED THE PILL,1,1,1,1,,4,4,1
141,-90,-1,156,-6,1,FALSE,24-Aug,CUT the MEAT into SMALL CHUNKS,CUT THE MEANS AND STILL SHOCKS,1,0,0,0,,1,4,0.25
142,0,1,72,-6,1,TRUE,14-Mar,he TOSSED the DROWNING MAN a ROPE,OUR HANDS BROKE,0,0,0,0,,0,4,0
143,-90,-1,149,0,0,FALSE,17-Apr,the BREAD WAS MADE from WHOLE WHEAT,THE BREAD WAS MADE FROM WHOLE WHEAT,1,1,1,1,1,5,5,1
144,0,1,15,-6,3,TRUE,14-Apr,the TEAM WAS TRAINED by their COACH,,0,0,0,0,,0,4,0
145,0,1,136,0,1,FALSE,23-May,a CHIMPANZEE IS an APE,A CHIMPANZEE IS AN APE,1,1,1,,,3,3,1
146,-180,-1,134,0,1,FALSE,15-Mar,the BOY GAVE the FOOTBALL a KICK,THE BOY HAVE THE FOOTBALL THE SHOOT,1,0,1,0,,2,4,0.5
147,0,1,86,-6,0,FALSE,9-Feb,BOB STOOD with his HANDS on his HIPS,BOB HAS THE HANDS ,1,0,1,0,,2,4,0.5
148,90,1,64,-6,2,FALSE,1-Mar,KILL the BUGS with this SPRAY,THE KITTENS WITH SPRAY,0,0,1,,,1,3,0.333333333
149,90,1,162,0,1,FALSE,22-May,ANN WORKS in the BANK as a CLERK,ANN WORKS AT THE BANK AS A CLERK,1,1,1,1,,4,4,1
150,-90,-1,63,-3,1,FALSE,23-Apr,her ENTRY SHOULD WIN FIRST PRIZE,HER AUNT WAS IN FOR A SURPRISE,0,0,0,0,0,0,5,0
151,180,1,38,-3,1,FALSE,22-Jun,the BLOODHOUND FOLLOWED the TRAIL,TRACKS TO TRY,0,0,0,,,0,3,0
152,0,1,78,0,1,TRUE,8-Jan,the DOG CHEWED on a BONE,HIS DOG CHEWED ON THE BONE,1,1,1,,,3,3,1
153,0,-1,180,-3,0,FALSE,25-Mar,a BICYCLE HAS TWO WHEELS,A BICYCLE HAS TWO WHEELS,1,1,1,1,,4,4,1
154,0,-1,74,-3,0,TRUE,8-May,the CHICKS FOLLOWED the MOTHER HEN,THE SHIPS ARE,0,0,0,0,,0,4,0
155,-180,-1,145,-6,0,FALSE,14-May,CUT a PIECE of MEAT from the ROAST,COULD BE PAGE WITH THE ROAST,0,0,0,1,,1,4,0.25
156,0,1,90,-3,2,TRUE,5-Feb,WIPE your GREASY HANDS on the RAG,GE AND,0,0,0,0,,0,4,0
157,0,1,58,0,3,FALSE,18-Jul,the STALE BREAD WAS COVERED with MOLD,THE STALE BREAD WAS COVERED WITH MOLD,1,1,1,1,1,5,5,1
158,0,1,1,-6,3,TRUE,3-Jan,the PLOW WAS PULLED by an OX,ON BY,0,0,0,0,,0,4,0
159,90,1,132,-6,1,FALSE,18-Aug,the RAILROAD TRAIN RAN off the TRACK,THE TRAIN RIGHT OFF THE TRACK,0,1,0,1,,2,4,0.5
160,-180,-1,56,0,2,FALSE,15-Jan,the SUPER HIGHWAY HAS SIX LANES,THE SUPER HIGHWAY HAS SIX LANES,1,1,1,1,1,5,5,1
161,180,1,157,-3,2,FALSE,20-Apr,the LION GAVE an ANGRY ROAR,THE ANGLE WOOD,0,0,0,0,,0,4,0
162,90,1,191,0,2,FALSE,3-May,the MOUSE WAS CAUGHT in the TRAP,THE MOUSE WAS CAUGHT IN THE TRAP,1,1,1,1,,4,4,1
163,-90,-1,188,-3,3,FALSE,5-Jan,LET us DECIDE by TOSSING a COIN,THE LEASE HAD INSIDE,0,0,0,0,,0,4,0
164,0,-1,100,-6,3,FALSE,7-Mar,the GIRL SWEPT the FLOOR with a BROOM,THE GIRL SWEPT THE FLOOR WITH THE BROOM,1,1,1,1,,4,4,1
165,0,1,183,-3,2,FALSE,20-Feb,the POLICEMEN CAPTURED the CROOK,THE CAPTURED THE CROOK,0,1,1,,,2,3,0.666666667
166,0,-1,70,0,3,TRUE,9-Apr,the MEAT from a PIG IS CALLED PORK,THE MEAT FROM PIG IS CALLED PORK,1,1,1,1,1,5,5,1
167,-180,-1,184,-6,3,FALSE,18-Apr,SPREAD SOME BUTTER on your BREAD,THE CAR IS BOILING,0,0,0,0,,0,4,0
168,180,1,67,-6,3,FALSE,9-Jun,the WIDOWs SOB EXPRESSED her GRIEF,SO MUCH PRESSURE,0,0,0,0,,0,4,0
169,0,1,35,0,3,TRUE,7-Jun,DROP the COIN through the SLOT,DROP ONE THROUGH TWA,1,0,0,,,1,3,0.333333333
170,0,-1,111,-3,1,TRUE,4-Apr,your KNEES and your ELBOWS ARE JOINTS,RUBBLE IN,0,0,0,0,,0,4,0
171,0,1,110,-6,1,TRUE,17-Jan,the BEER DRINKERS RAISED their MUGS,BEARD IS HELD STRAIGHT,0,0,0,0,,0,4,0
172,90,1,23,0,2,FALSE,14-Jan,the SCARF WAS MADE of SHINY SILK,THE SCARF WAS MADE OF SHINY SILK,1,1,1,1,1,5,5,1
173,0,-1,148,-6,0,FALSE,10-May,the BOY TOOK SHELTER in a CAVE,THE BOY WAS IN HALF,1,0,0,0,,1,4,0.25
174,90,1,76,-3,1,FALSE,15-Aug,the DROWNING MAN LET OUT a YELL,THE RHYMY,0,0,0,0,0,0,5,0
175,-90,-1,44,-6,2,FALSE,22-Apr,he IS EMPLOYED by a LARGE FIRM,HE USED A BLOW FROM THE LARGE TOW,0,0,1,0,,1,4,0.25
176,0,-1,139,-3,0,FALSE,13-Feb,this NOZZLE SPRAYS a FINE MIST,THIS SPRAYS A FINE PASTE,0,1,1,0,,2,4,0.5
177,-180,-1,49,0,0,FALSE,12-Jun,RUTH HAD a NECKLACE of GLASS BEADS,RUTH HAD A NECKLACE OF GLASS BEADS,1,1,1,1,1,5,5,1
178,0,1,40,0,1,FALSE,2-Jul,the COP WORE a BULLET-PROOF VEST,THE COP WORE A BULLETPROOF VEST,1,1,1,1,,4,4,1
179,180,1,73,-3,3,FALSE,3-Apr,the DUCK SWAM with the WHITE SWAN,THE DOG SWAM WITH A WHITE SWAN,0,1,1,1,,3,4,0.75
