,A_Angle,B_Angle_sign,C_Masker,D_SNR,E_Talker,FG_Static,F_Sentence_ID,G_Sentence,H_Response,I_Input_1,J_Input_2,K_Input_3,L_Input_4,M_Input_5,Correct,Total,Percent
66,0,1,185,-3,3,FALSE,22-Apr,he IS EMPLOYED by a LARGE FIRM,PULLED OFF,0,0,0,0,,0,4,0
67,-180,-1,39,-6,2,FALSE,9-May,the FUR COAT WAS MADE of MINK,,0,0,0,0,0,0,5,0
68,90,1,136,-3,3,FALSE,20-Jun,the BURGLAR ESCAPED with the LOOT,THE BALL ESCAPED,0,1,0,,,1,3,0.333333333
69,-90,-1,176,0,1,FALSE,3-Mar,we SHIPPED the FURNITURE by TRUCK,WE SHIPPED THE FURNITURE BY TRUCK,1,1,1,,,3,3,1
70,0,-1,23,0,1,FALSE,8-Jul,the CROOK ENTERED a GUILTY PLEA,THE CROOK ENTERED A GUILTY PLEA,1,1,1,1,,4,4,1
71,0,-1,11,-6,2,FALSE,5-Jul,MAPLE SYRUP is MADE from SAP,IS MADE FROM SAM,0,0,1,0,,1,4,0.25
72,0,1,189,-3,2,TRUE,1-Apr,the DOCTOR X-RAYED his CHEST,,0,0,0,,,0,3,0
73,180,1,103,-6,1,FALSE,17-Jul,our CAT IS GOOD at CATCHING MICE,,0,0,0,0,0,0,5,0
74,-180,-1,12,-3,3,FALSE,18-Jan,the RUDE REMARK MADE her BLUSH,,0,0,0,0,,0,4,0
75,0,1,150,0,2,FALSE,2-Mar,how MUCH CAN I BUY for a DIME,WHAT MORE CAN I BUY FOR A DIME,0,1,1,1,1,4,5,0.8
76,0,-1,19,0,2,TRUE,6-Feb,the WEDDING BANQUET WAS a FEAST,THE WEDDING  WAS A FEAST,1,0,1,1,,3,4,0.75
77,0,1,199,-6,3,FALSE,9-Feb,BOB STOOD with his HANDS on his HIPS,,0,0,0,0,,0,4,0
78,0,1,139,-3,3,FALSE,15-Mar,the BOY GAVE the FOOTBALL a KICK,THE BOY GAVE HIS FOOTBALL AWAY,1,1,1,0,,3,4,0.75
79,-90,-1,57,-3,2,FALSE,6-Aug,the BRIDE WORE a WHITE GOWN,WENT OUT,0,0,0,0,,0,4,0
80,-90,-1,70,0,3,FALSE,8-Feb,the DUCKS SWAM around on the POND,THE DUCKS SWAM AROUND ON THE POND,1,1,1,,,3,3,1
81,180,1,164,0,3,FALSE,9-Mar,she FACED them with a FOOLISH GRIN,SHE FACED THEM WITH A FOOLISH GRIN,1,1,1,,,3,3,1
82,-90,-1,181,-6,2,FALSE,22-Jul,the BOTTLE WAS SEALED with a CORK,,0,0,0,0,,0,4,0
83,0,1,66,-6,1,TRUE,25-Jun,FOOTBALL IS a DANGEROUS SPORT,,0,0,0,0,,0,4,0
84,-180,-1,27,-3,1,FALSE,20-Feb,the POLICEMEN CAPTURED the CROOK,,0,0,0,,,0,3,0
85,0,1,132,-3,0,FALSE,6-May,he WIPED the SINK with a SPONGE,THE BRUSH,0,0,0,,,0,3,0
86,-180,-1,82,0,1,FALSE,15-Jun,the CANDLE BURNED with a BRIGHT FLAME,THE CANDLE BURNED WITH A BRIGHT FLAME,1,1,1,1,,4,4,1
87,0,1,31,0,0,FALSE,14-Feb,the SPORT SHIRT HAS SHORT SLEEVES,THE SHIRT HAS SHORT SLEEVES,0,1,1,1,1,4,5,0.8
88,90,1,38,0,3,FALSE,2-Apr,the WORKERS ARE DIGGING a DITCH,THE WOODS ARE,0,1,0,0,,1,4,0.25
89,-90,-1,59,-6,2,FALSE,16-Jan,for DESSERT he HAD APPLE PIE,A BAD APPLE,0,0,1,0,,1,4,0.25
90,0,1,141,-6,1,FALSE,22-Jun,the BLOODHOUND FOLLOWED the TRAIL,TRAIL,0,0,1,,,1,3,0.333333333
91,0,1,78,-3,3,TRUE,20-Apr,the LION GAVE an ANGRY ROAR,,0,0,0,0,,0,4,0
92,0,-1,191,-6,3,TRUE,23-Mar,the POND WAS FULL of CROAKING FROGS,,0,0,0,0,0,0,5,0
93,-180,-1,34,-6,0,FALSE,2-Aug,i CUT my FINGER with a KNIFE,,0,0,0,,,0,3,0
94,0,1,92,0,2,TRUE,12-Aug,DAVID WIPED the SWEAT from his BROW,DAVID WIPED THE SWEAT FROM HIS BROW,1,1,1,1,,4,4,1
95,90,1,79,-3,1,FALSE,21-Aug,BOB WAS CUT by the JACKKNIFEs BLADE,,0,0,0,0,0,0,5,0
96,90,1,97,-6,0,FALSE,11-Apr,we SAW a FLOCK of WILD GEESE,WE SAW THE WILD GEESE,1,0,1,1,,3,4,0.75
97,0,-1,170,0,0,FALSE,19-May,BOB WORE a WATCH on his WRIST,FATHER WORE A WATCH ON HIS WRIST,0,1,1,1,,3,4,0.75
98,90,1,6,0,2,FALSE,14-Apr,the TEAM WAS TRAINED by their COACH,THE TEAM WAS TRAINED BY THEIR COACH,1,1,1,1,,4,4,1
99,0,1,135,-3,2,FALSE,13-Apr,she MADE the BED with CLEAN SHEETS,SHE MADE THEM,1,0,0,0,,1,4,0.25
100,0,1,18,-6,0,FALSE,5-Apr,RAISE the FLAG up the POLE,UP THE POLE,0,0,1,,,1,3,0.333333333
101,0,-1,148,-6,2,TRUE,24-Jul,THROW OUT all this USELESS JUNK,,0,0,0,0,,0,4,0
102,0,1,21,0,0,TRUE,19-Jun,the SICK CHILD SWALLOWED the PILL,THE SICK CHILD SWALLOWED THE PILL,1,1,1,1,,4,4,1
103,-90,-1,55,-3,1,FALSE,17-Mar,MR. BROWN CARVED the ROAST BEEF,,0,0,0,0,0,0,5,0
104,-180,-1,161,-3,2,FALSE,12-May,the BOAT SAILED ALONG the COAST,,0,0,0,0,,0,4,0
105,180,1,124,0,1,FALSE,9-Jan,the WAR WAS FOUGHT with ARMORED TANKS,THE WAR WAS FOUGHT WITH ARMORED TANKS,1,1,1,1,1,5,5,1
106,0,1,108,-3,3,TRUE,1-Jun,PLAYING CHECKERS CAN BE FUN,,0,0,0,0,0,0,5,0
107,-180,-1,196,-6,1,FALSE,3-May,the MOUSE WAS CAUGHT in the TRAP,TRAP,0,0,0,1,,1,4,0.25
108,90,1,152,-6,0,FALSE,16-Feb,the GUESTS WERE WELCOMED by the HOST,,0,0,0,0,,0,4,0
109,-180,-1,96,-3,0,FALSE,15-Jul,JOHNs FRONT TOOTH HAD a CHIP,JOHN,1,0,0,0,0,1,5,0.2
110,0,1,60,-6,1,FALSE,19-Feb,the CAR DROVE off the STEEP CLIFF,THE GARDENER,0,0,0,0,,0,4,0
111,0,-1,7,0,1,TRUE,25-Mar,a BICYCLE HAS TWO WHEELS,A BICYCLE HAS TWO WHEELS,1,1,1,1,,4,4,1
112,0,-1,68,-3,2,TRUE,1-May,"it IS GETTING DARK, so LIGHT the LAMP",,0,0,0,0,0,0,5,0
113,0,1,58,-6,1,TRUE,24-May,the BANDITS ESCAPED from JAIL,,0,0,0,,,0,3,0
114,-180,-1,42,-6,1,FALSE,11-Jan,the WITNESS TOOK a SOLEMN OATH,THE WITNESS SAW THEM BOTH,1,0,0,0,,1,4,0.25
115,0,-1,125,-3,1,FALSE,16-Jun,we SWAM at the BEACH at HIGH TIDE,,0,0,0,0,,0,4,0
116,0,-1,169,0,0,FALSE,4-Jul,PAUL TOOK a BATH in the TUB,PAUL TOOK A BATH IN HIS TUB,1,1,1,1,,4,4,1
117,90,1,160,0,0,FALSE,25-Jan,he WAS SCARED out of his WITS,HE WAS SCARED OUT OF HIS WITS,1,1,1,,,3,3,1
118,-90,-1,35,-3,3,FALSE,2-Jan,STIR your COFFEE with a SPOON,SHE STIRRED COFFEE WITH A SPOON,0,1,1,,,2,3,0.666666667
119,-180,-1,80,0,1,FALSE,20-May,the SECRET AGENT WAS a SPY,THE SECRET AGENT WAS A SPY,1,1,1,1,,4,4,1
120,0,1,33,-6,3,FALSE,3-Feb,the NATIVES BUILT a WOODEN HUT,,0,0,0,0,,0,4,0
121,0,1,50,0,1,TRUE,18-May,the HOUSE WAS ROBBED by a THIEF,THE HOUSE WAS ROBBED,1,1,1,0,,3,4,0.75
122,180,1,20,0,3,FALSE,25-Apr,a ZEBRA HAS BLACK and WHITE STRIPES,A ZEBRA HAS BLACK AND WHITE STRIPES,1,1,1,1,1,5,5,1
123,0,1,192,-6,2,TRUE,6-Jun,"instead of a FENCE, PLANT a HEDGE",,0,0,0,,,0,3,0
124,-180,-1,64,-3,2,FALSE,4-May,the AIRPLANE WENT into a DIVE,THE AIRPLANE,1,0,0,,,1,3,0.333333333
125,0,1,88,-3,0,TRUE,2-Feb,the WATCHDOG GAVE a WARNING GROWL,,0,0,0,0,,0,4,0
126,90,1,85,-6,1,FALSE,19-Mar,her CIGARETTE HAD a LONG ASH,ASJ,0,0,0,1,,1,4,0.25
127,0,-1,54,0,1,FALSE,13-Aug,the BAD NEWS CAME as a SHOCK,THE BAD NEWS CAME AS A SHOCK,1,1,1,1,,4,4,1
128,-180,-1,89,-6,0,FALSE,16-May,the SWIMMER DOVE into the POOL,THE POLE,0,0,0,,,0,3,0
129,90,1,119,0,1,FALSE,20-Jul,his BOSS MADE him WORK like a SLAVE,HIS BOSS MADE HIM WORK LIKE A SLAVE,1,1,1,1,,4,4,1
130,0,1,109,-3,1,FALSE,19-Aug,my JAW ACHES when I CHEW GUM,WJEN I,0,0,1,0,0,1,5,0.2
131,90,1,25,-3,3,FALSE,13-Jul,the MARKSMAN TOOK CAREFUL AIM,,0,0,0,0,,0,4,0
132,0,1,187,-6,1,TRUE,7-Jan,HOLD the BABY on your LAP,,0,0,0,,,0,3,0
133,0,-1,118,-3,1,TRUE,1-Mar,KILL the BUGS with this SPRAY,THUGS WITH,0,0,0,,,0,3,0
134,-180,-1,155,0,0,FALSE,18-Jun,a TERMITE LOOKS like an ANT,A TERMITE LOOKS LIKE AN ANT,1,1,1,,,3,3,1
135,0,-1,32,0,1,TRUE,7-Jun,DROP the COIN through the SLOT,DROP COIN IN THE,1,1,0,,,2,3,0.666666667
136,180,1,24,-3,3,FALSE,6-Apr,the DETECTIVES SEARCHED for a CLUE,FOR YOU,0,0,0,,,0,3,0
137,-180,-1,72,-6,2,FALSE,10-Feb,the CIGARETTE SMOKE FILLED his LUNGS,,0,0,0,0,,0,4,0
138,0,-1,81,-3,0,FALSE,14-Mar,he TOSSED the DROWNING MAN a ROPE,HE WALKED AROUND THE ROOM,0,0,0,0,,0,4,0
139,-90,-1,105,-3,2,FALSE,23-Apr,her ENTRY SHOULD WIN FIRST PRIZE,,0,0,0,0,0,0,5,0
140,0,1,99,-6,3,FALSE,8-Apr,TREE TRUNKS ARE COVERED with BARK,THE BAR,0,0,0,0,0,0,5,0
141,-90,-1,167,0,0,FALSE,13-Feb,this NOZZLE SPRAYS a FINE MIST,THIS A FINE MIST,0,0,1,1,,2,4,0.5
142,90,1,149,-6,3,FALSE,21-Jan,MARY WORE her HAIR in BRAIDS,,0,0,0,0,,0,4,0
143,0,1,95,0,0,FALSE,15-Feb,she SHORTENED the HEM of her SKIRT,SHE SHORTENED THE HEM OF HER SKIRT,1,1,1,,,3,3,1
144,0,-1,26,0,3,FALSE,23-Feb,HOUSEHOLD GOODS ARE MOVED in a VAN,HOUSEHOLD GOODS ARE MOVED IN THE VAN,1,1,1,1,1,5,5,1
145,0,1,15,-3,2,TRUE,16-Aug,a ROSEBUSH HAS PRICKLY THORNS,,0,0,0,0,,0,4,0
146,0,-1,172,0,3,TRUE,11-May,EVE WAS MADE from ADAMs RIB,THE HEAP WAS PAID,0,1,0,0,0,1,5,0.2
147,0,1,90,-6,1,TRUE,25-Feb,the FARMER BALED the HAY,,0,0,0,,,0,3,0
148,90,1,113,-3,2,FALSE,23-Jun,on the BEACH we PLAY in the SAND,ALL THE PEOPLE PLAYED THE SAME GAME,0,0,0,,,0,3,0
149,-180,-1,93,-6,0,FALSE,7-Aug,i CANNOT GUESS so GIVE me a HINT,,0,0,0,0,,0,4,0
150,-90,-1,143,-6,3,FALSE,2-Jul,the COP WORE a BULLET-PROOF VEST,VASE,0,0,0,0,,0,4,0
151,0,-1,130,-6,2,FALSE,22-May,ANN WORKS in the BANK as a CLERK,,0,0,0,0,,0,4,0
152,-180,-1,52,-3,2,FALSE,5-Jan,LET us DECIDE by TOSSING a COIN,,0,0,0,0,,0,4,0
153,90,1,156,0,2,FALSE,11-Aug,the SHEPHERD WATCHED his FLOCK of SHEEP,THE SHEPHERD WATCHED THE FLOCK OF SHEEP,1,1,1,1,,4,4,1
154,0,1,179,-3,2,FALSE,1-Aug,my TURTLE WENT into its SHELL,,0,0,0,,,0,3,0
155,180,1,123,0,3,FALSE,4-Apr,your KNEES and your ELBOWS ARE JOINTS,THE KNEES AND THE ELBOWS ARE JOINTS,1,1,1,1,,4,4,1
156,180,1,100,-3,1,FALSE,12-Feb,RUTH POURED the WATER down the DRAIN,,0,0,0,0,,0,4,0
157,-90,-1,145,-6,1,FALSE,14-Jun,the FRUIT WAS SHIPPED in WOODEN CRATES,SHIPPED,0,0,1,0,0,1,5,0.2
158,-90,-1,115,0,2,FALSE,17-May,LET us INVITE the WHOLE GANG,LET US INVITE THE WHOLE BAND,1,1,1,0,,3,4,0.75
159,-180,-1,198,0,1,FALSE,3-Apr,the DUCK SWAM with the WHITE SWAN,THE DUCK SWAM WITH THE WHITE SWAN,1,1,1,1,,4,4,1
160,0,1,171,0,1,FALSE,13-Mar,the SAILOR SWABBED the DECK,THE SAILOR SWABBED THE DECK,1,1,1,,,3,3,1
161,0,1,159,-3,2,TRUE,7-May,the PAPERS WERE HELD by a CLIP,,0,0,0,0,,0,4,0
162,-180,-1,184,-6,2,FALSE,8-Mar,the NURSE GAVE him FIRST AID,,0,0,0,0,,0,4,0
163,90,1,102,-3,1,FALSE,2-Jun,the DOCTOR CHARGED a LOW FEE,THE CAR CHARGED,0,1,0,0,,1,4,0.25
164,0,-1,121,-3,3,FALSE,24-Feb,FOLLOW this ROAD around the BEND,FOLLOW THE ROAD AROUND THE BEND,1,1,1,,,3,3,1
165,0,-1,101,0,0,TRUE,19-Jul,how LONG CAN you HOLD your BREATH,,0,0,0,0,,0,4,0
166,0,1,127,-6,3,TRUE,13-Jun,the SINGER WAS MOBBED by her FANS,,0,0,0,0,,0,4,0
167,0,-1,122,-6,3,FALSE,21-Jun,he RODE off in a CLOUD of DUST,ROAD OFF,1,0,0,,,1,3,0.333333333
168,0,1,9,-3,3,TRUE,24-Jun,she HATED to VACUUM the RUG,,0,0,0,,,0,3,0
169,180,1,84,0,2,FALSE,3-Jul,his PANTS WERE HELD up by a BELT,THE PINK PANTS WERE HELD UP BY A BELT,0,1,1,1,,3,4,0.75
170,180,1,75,-6,1,FALSE,20-Mar,the SOUP WAS SERVED in a BOWL,,0,0,0,0,,0,4,0
171,-90,-1,0,-6,2,FALSE,3-Jan,the PLOW WAS PULLED by an OX,,0,0,0,0,,0,4,0
172,-90,-1,3,-3,0,FALSE,6-Jan,the DOCTOR PRESCRIBED the DRUG,,0,0,0,,,0,3,0
173,0,1,16,-6,2,FALSE,12-Mar,the TEACHER SAT on a SHARP TACK,,0,0,0,0,,0,4,0
174,0,1,112,0,2,TRUE,1-Jan,his PLANS MEANT TAKING a BIG RISK,HIS HANDS ,0,0,0,0,0,0,5,0
175,180,1,53,-3,1,FALSE,24-Aug,CUT the MEAT into SMALL CHUNKS,,0,0,0,0,,0,4,0
176,-90,-1,138,0,2,FALSE,11-Jun,he WAS HIT by a POISONED DART,HE WAS HIT BY A POISONED DART,1,1,1,1,,4,4,1
177,0,1,63,0,2,FALSE,24-Apr,the AIRPLANE DROPPED a BOMB,THE AIRPLANE DROPPED A BOMB,1,1,1,,,3,3,1
178,0,1,104,-3,2,FALSE,22-Mar,please WIPE your FEET on the MAT,,0,0,0,,,0,3,0
179,0,-1,180,-6,0,TRUE,7-Feb,PAUL HIT the WATER with a SPLASH,,0,0,0,0,,0,4,0
180,180,1,106,0,0,FALSE,19-Jan,we HEARD the TICKING of the CLOCK,WE HEARD THE TICKING OF THE CLOCK,1,1,1,,,3,3,1
181,0,-1,91,0,3,TRUE,10-Mar,WATERMELONS HAVE LOTS of SEEDS,WATERMELONS HAVE LOTS OF SEEDS,1,1,1,1,,4,4,1
182,0,-1,13,-3,1,FALSE,25-Jul,the SHIPWRECKED SAILORS BUILT a RAFT,RAFT,0,0,0,1,,1,4,0.25
183,0,1,111,-3,0,TRUE,12-Jul,the COOKIES WERE KEPT in a JAR,,0,0,0,0,,0,4,0
184,0,1,158,-6,0,FALSE,9-Apr,the MEAT from a PIG IS CALLED PORK,BOY,0,0,0,0,0,0,5,0
185,180,1,193,-6,3,FALSE,16-Jul,at BREAKFAST he DRANK SOME JUICE,,0,0,0,0,,0,4,0
186,0,-1,83,-6,3,TRUE,3-Aug,GREET the HEROES with LOUD CHEERS,,0,0,0,0,,0,4,0
187,180,1,146,-3,3,FALSE,4-Mar,my T.V. HAS a TWELVE-INCH SCREEN,,0,0,0,0,,0,4,0
188,90,1,51,-6,0,FALSE,23-Jul,CUT the BACON into STRIPS,,0,0,0,,,0,3,0
189,-90,-1,162,-3,0,FALSE,21-Mar,the LONELY BIRD SEARCHED for its MATE,,0,0,0,0,,0,4,0
190,-90,-1,116,0,1,FALSE,15-Apr,i HAVE GOT a COLD and a SORE THROAT,I HAVE GOT A COLD AND A SORE THROAT,1,1,1,1,1,5,5,1
191,0,1,73,0,2,FALSE,18-Mar,the GLASS HAD a CHIP on the RIM,THE GLASS HAD A CHIP IN THE RIM,1,1,1,1,,4,4,1
