,A_Angle,B_Angle_sign,C_Masker,D_SNR,E_Talker,FG_Static,F_Sentence_ID,G_Sentence,H_Response,I_Input_1,J_Input_2,K_Input_3,L_Input_4,M_Input_5,Correct,Total,Percent
12,180,1,70,-3,0,FALSE,1-Jan,his PLANS MEANT TAKING a BIG RISK,THE ANT BLEW IN THE WIND,0,0,0,0,0,0,5,0
13,-90,-1,42,-3,1,FALSE,11-Apr,we SAW a FLOCK of WILD GEESE,WE SAW A FLYING WALRUS ,1,0,0,0,,1,4,0.25
14,-180,-1,76,-6,2,FALSE,14-Aug,a SPOILED CHILD IS a BRAT,HE BATHED IN THE SUNLIGHT,0,0,0,0,,0,4,0
15,180,1,160,0,2,FALSE,10-Aug,that JOB WAS an EASY TASK,THAT DOG WAS AN EASY TEXT,0,1,1,0,,2,4,0.5
16,90,1,91,-6,3,FALSE,18-Jan,the RUDE REMARK MADE her BLUSH,YOU KNEW MOM WANTED QUICHE,0,0,0,0,,0,4,0
17,0,1,190,-6,0,TRUE,1-Jun,PLAYING CHECKERS CAN BE FUN,I DO FACE FACT,0,0,0,0,0,0,5,0
18,90,1,133,0,2,FALSE,8-Jul,the CROOK ENTERED a GUILTY PLEA,THE CROOK ENTERED A GUILTY PLEA,1,1,1,1,,4,4,1
19,0,-1,143,-3,3,TRUE,18-Jul,the STALE BREAD WAS COVERED with MOLD,JOSH SLAMMED BACK THE BOLTS AND TUGGED OPEN THE DOOR,0,0,0,0,0,0,5,0
20,0,-1,108,-6,2,FALSE,11-May,EVE WAS MADE from ADAMs RIB,THE GEEK HAD THE LIVID DREAM,0,0,0,0,0,0,5,0
21,0,1,147,-3,3,FALSE,14-Jul,i ATE a PIECE of CHOCOLATE FUDGE,I FEED MYSELF FISH,0,0,0,0,,0,4,0
22,0,1,161,0,3,FALSE,8-Mar,the NURSE GAVE him FIRST AID,THE MOMENT OF HIM FIRST LADY,0,0,1,0,,1,4,0.25
23,0,-1,72,0,0,TRUE,3-Feb,the NATIVES BUILT a WOODEN HUT,MRS MURRY GENTLY TOUCHED MEGS BLUE CHEEK,0,0,0,0,,0,4,0
24,90,1,110,0,3,FALSE,13-Jan,the COW GAVE BIRTH to a CALF,THE COW GAVE BIRTH TO A CALF,1,1,1,1,,4,4,1
25,0,-1,45,-3,2,TRUE,10-Jul,"to OPEN the JAR, TWIST the LID",AND IN THAT INSANT JOSH NEWMAN,0,0,0,0,,0,4,0
26,0,-1,67,-6,2,TRUE,21-May,the RANCHER ROUNDED UP his HERD,AND THEN SHOTS,0,0,0,0,,0,4,0
27,-180,-1,197,-3,2,FALSE,22-Apr,he IS EMPLOYED by a LARGE FIRM,HE IS A BOY BACK OFF PLEASE,1,0,0,0,,1,4,0.25
28,90,1,135,-6,3,FALSE,16-Aug,a ROSEBUSH HAS PRICKLY THORNS,THE BOY DIDNT TOUCH THE GREASE,0,0,0,0,,0,4,0
29,-90,-1,125,-3,3,FALSE,8-Apr,TREE TRUNKS ARE COVERED with BARK,SHE SHATTERED WITH A BALL,0,0,0,0,0,0,5,0
30,0,-1,101,0,3,TRUE,9-Mar,she FACED them with a FOOLISH GRIN,SHE ASKED THEM TO DISCUSS THE EGG,0,0,0,,,0,3,0
31,180,1,47,-6,3,FALSE,4-Feb,UNLOCK the DOOR and TURN the KNOB,ALL OF THE DRUGS WE INCOMING ,0,0,0,0,,0,4,0
32,0,1,111,-3,1,FALSE,7-Jan,HOLD the BABY on your LAP,THE WHOLE PLANE ON YOUR PLATE,0,0,0,,,0,3,0
33,180,1,140,0,2,FALSE,9-Feb,BOB STOOD with his HANDS on his HIPS,BOB STOOD WITH HIS HANDS ON HIS HIPS,1,1,1,1,,4,4,1
34,0,1,3,0,2,FALSE,14-May,CUT a PIECE of MEAT from the ROAST,CUT A PIECE OF MEET FROM THE ROAST,1,1,1,1,,4,4,1
35,0,-1,152,-6,0,FALSE,6-Aug,the BRIDE WORE a WHITE GOWN,WHY WORK RIGHT NOW ,0,0,0,0,,0,4,0
36,-90,-1,44,0,2,FALSE,19-Jun,the SICK CHILD SWALLOWED the PILL,THE SICK TAIL SWALLOWED THE PILL,1,0,1,1,,3,4,0.75
37,0,-1,127,0,2,TRUE,23-Jun,on the BEACH we PLAY in the SAND,HE WAS INSIDIOUSLY BRUSHING DUST,0,0,0,,,0,3,0
38,0,1,79,-6,3,TRUE,13-Apr,she MADE the BED with CLEAN SHEETS,HE SILENTLY,0,0,0,0,,0,4,0
39,0,1,46,-3,3,FALSE,15-Apr,i HAVE GOT a COLD and a SORE THROAT,IVE GOT A SORE THROAT,0,1,0,1,1,3,5,0.6
40,0,-1,178,-6,0,FALSE,25-Apr,a ZEBRA HAS BLACK and WHITE STRIPES,THE SUMMER HAS BODY LIKE STRAPS ,0,1,0,0,0,1,5,0.2
41,-90,-1,199,-3,1,FALSE,5-Feb,WIPE your GREASY HANDS on the RAG,WHITE BURGER SAYS IM RIGHT,0,0,0,0,,0,4,0
42,-180,-1,123,-3,1,FALSE,11-Jan,the WITNESS TOOK a SOLEMN OATH,THE WIND IS SUMBLE,0,0,0,0,,0,4,0
43,-180,-1,41,0,0,FALSE,3-Jun,the GAMBLER LOST the BET,I GAMBLED THIS LOST DEBT,0,1,0,,,1,3,0.333333333
44,0,1,68,-3,0,TRUE,11-Aug,the SHEPHERD WATCHED his FLOCK of SHEEP,THE COCOA STEAMED FRAGRANTLY IN THE SAUCE PAN,0,0,0,0,,0,4,0
45,0,1,31,0,0,FALSE,2-May,to STORE his WOOD he BUILT a SHED,SHE STORED HIS WILL HE BUILT A SHED,0,0,1,1,,2,4,0.5
46,90,1,13,-6,3,FALSE,9-May,the FUR COAT WAS MADE of MINK,THE PHONE RANG ME ,0,0,0,0,0,0,5,0
47,180,1,54,-6,0,FALSE,12-Jun,RUTH HAD a NECKLACE of GLASS BEADS,THE CANDLE HAS PIECE,0,0,0,0,0,0,5,0
48,90,1,157,0,0,FALSE,7-Jul,the THREAD WAS WOUND on a SPOOL,THE THREAD WAS WOUND ON THE SPOOL,1,1,1,1,,4,4,1
49,-180,-1,128,0,1,FALSE,20-Feb,the POLICEMEN CAPTURED the CROOK,THE POLICEMAN CAPTURED THE CROOK,1,1,1,,,3,3,1
50,-180,-1,8,-3,0,FALSE,15-May,the HEAVY RAINS CAUSED a FLOOD,THE WAVES CRASH HARD,0,0,0,0,,0,4,0
51,0,-1,1,-3,0,FALSE,8-Jun,they FISHED in the BABBLING BROOK,THE FISH IN THE BABBLING BROOK,0,1,1,,,2,3,0.666666667
52,0,1,156,-6,0,TRUE,20-Jan,he KILLED the DRAGON with his SWORD,THE RAINBOW,0,0,0,,,0,3,0
53,0,1,194,-6,2,FALSE,7-May,the PAPERS WERE HELD by a CLIP,THE PAPER WAS ESTIMATED BURNED,0,0,0,0,,0,4,0
54,0,1,52,0,2,FALSE,13-Jul,the MARKSMAN TOOK CAREFUL AIM,THE MARKSMAN TOOK THE FULL NAME ,1,1,0,0,,2,4,0.5
55,90,1,87,-3,2,FALSE,1-Feb,the BABY SLEPT in his CRIB,THE BABY SLEPT LIKE A DREAM,1,1,0,,,2,3,0.666666667
56,90,1,61,-6,0,FALSE,16-Jan,for DESSERT he HAD APPLE PIE,THE TREEMEN HAD APPLE PIE,0,1,1,1,,3,4,0.75
57,-180,-1,168,-6,2,FALSE,14-Jan,the SCARF WAS MADE of SHINY SILK,THE SHOT HAS RESTED PIECE,0,0,0,0,0,0,5,0
58,0,-1,53,-3,3,TRUE,4-Jul,PAUL TOOK a BATH in the TUB,THE GRAY MAN WAS,0,0,0,0,,0,4,0
59,0,1,66,0,0,TRUE,1-May,"it IS GETTING DARK, so LIGHT the LAMP",IT IS GETTING DARK SO LIGHT THE LAMP,1,1,1,1,1,5,5,1
60,-180,-1,82,0,1,FALSE,13-May,the JUDGE IS SITTING on the BENCH,THE JUDGE IS SITTING ON THE BENCH,1,1,1,1,,4,4,1
61,-90,-1,132,-6,1,FALSE,19-May,BOB WORE a WATCH on his WRIST,DID BOB WEAR A WATCH YESTERDAY,1,0,1,0,,2,4,0.5
62,180,1,83,-6,0,FALSE,13-Aug,the BAD NEWS CAME as a SHOCK,THE GAMBLING FATHER TRIED,0,0,0,0,,0,4,0
63,0,-1,11,0,2,FALSE,14-Apr,the TEAM WAS TRAINED by their COACH,THE TEAM WAS TRAINED BY THEIR COACH,1,1,1,1,,4,4,1
64,-180,-1,75,-3,1,FALSE,25-Jan,he WAS SCARED out of his WITS,HE WAS SCARED OUT OF HIS WITS,1,1,1,,,3,3,1
65,-90,-1,22,-3,2,FALSE,2-Aug,i CUT my FINGER with a KNIFE,I CUT MY FINGER WITH A KNIFE,1,1,1,,,3,3,1
66,90,1,65,0,1,FALSE,25-Feb,the FARMER BALED the HAY,THE FARMER BAILED THE HAY,1,1,1,,,3,3,1
67,0,-1,153,0,1,TRUE,4-Jan,the OLD TRAIN WAS POWERED by STEAM,THE TRAIN WAS PASSED BY STEAM,0,1,1,0,1,3,5,0.6
68,0,-1,29,-6,1,FALSE,7-Apr,the STEAMSHIP LEFT on a CRUISE,THE STEAM SHIP LEFT AUTOLOGOUS,1,1,0,,,2,3,0.666666667
69,0,-1,98,-3,1,FALSE,9-Apr,the MEAT from a PIG IS CALLED PORK,THEY ON THE PIECE ,0,0,0,0,0,0,5,0
70,0,1,136,-3,0,TRUE,1-Jul,you CUT the WOOD against the GRAIN,FALL OFF THE,0,0,0,,,0,3,0
71,0,-1,124,-6,1,TRUE,1-Mar,KILL the BUGS with this SPRAY,SOLICE,0,0,0,,,0,3,0
72,0,-1,38,-6,0,TRUE,5-May,the FIREMAN HEARD her FRIGHTENED SCREAM,THE ANOTHER,0,0,0,0,,0,4,0
73,0,-1,78,-3,2,TRUE,7-Mar,the GIRL SWEPT the FLOOR with a BROOM,THE LAMB,0,0,0,0,,0,4,0
74,90,1,183,0,3,FALSE,24-Jun,she HATED to VACUUM the RUG,SHE HATED WRAPPING THE WINE ,1,0,0,,,1,3,0.333333333
75,0,-1,74,0,3,FALSE,22-Jul,the BOTTLE WAS SEALED with a CORK,THE BOTTLE WAS SEALED WITH A CORK,1,1,1,1,,4,4,1
76,-180,-1,155,-6,0,FALSE,18-Mar,the GLASS HAD a CHIP on the RIM,THE GNOME WADERED,0,0,0,0,,0,4,0
77,-90,-1,92,-3,3,FALSE,20-May,the SECRET AGENT WAS a SPY,THE CELIAC WAS IN PAIN,0,0,1,0,,1,4,0.25
78,0,1,167,-6,3,FALSE,25-Jun,FOOTBALL IS a DANGEROUS SPORT,THE FOOTBALL IS A FAVORITE SPORT,1,1,0,1,,3,4,0.75
79,0,-1,10,0,3,TRUE,5-Jan,LET us DECIDE by TOSSING a COIN,LET US DECIEDE THE FARMERS DREAM,1,1,0,0,,2,4,0.5
80,90,1,169,-6,1,FALSE,18-Apr,SPREAD SOME BUTTER on your BREAD,SPREAD SOME BUTTER ON THE BREAD,1,1,1,1,,4,4,1
81,180,1,126,-3,3,FALSE,24-May,the BANDITS ESCAPED from JAIL,THE DOGS WERE THE SAME SHELF,0,0,0,,,0,3,0
82,180,1,109,0,0,FALSE,12-May,the BOAT SAILED ALONG the COAST,THE BOAT TAILED ALONG THE COAST,1,0,1,1,,3,4,0.75
83,0,1,84,-3,2,FALSE,17-Mar,MR. BROWN CARVED the ROAST BEEF,THE HOUND SOUND THE ROAST BEEF,0,0,0,1,1,2,5,0.4
84,0,-1,0,0,3,FALSE,21-Mar,the LONELY BIRD SEARCHED for its MATE,THE LONELY BIRD SEARCHED FOR ITS MATE,1,1,1,1,,4,4,1
85,90,1,7,-6,1,FALSE,22-Jun,the BLOODHOUND FOLLOWED the TRAIL,THE RAINMAN FINALLY SASHED,0,0,0,,,0,3,0
86,0,1,166,-6,0,FALSE,2-Jun,the DOCTOR CHARGED a LOW FEE,THE DRUG SHLUDGED ALL OVER,0,0,0,0,,0,4,0
87,0,1,88,-3,1,FALSE,20-Jul,his BOSS MADE him WORK like a SLAVE,INVENTIVE,0,0,0,0,,0,4,0
88,0,1,149,0,1,TRUE,23-Feb,HOUSEHOLD GOODS ARE MOVED in a VAN,HOUSEHOLD GOODS ARE MOVED IN A VAN,1,1,1,1,1,5,5,1
89,0,-1,24,-3,1,TRUE,16-Apr,she WORE a FEATHER in her CAP,THE WORLD HAD ENDED,0,0,0,,,0,3,0
90,180,1,138,-6,1,FALSE,15-Feb,she SHORTENED the HEM of her SKIRT,THEY SHORTENED THE LENGTHED SEARCH,1,0,0,,,1,3,0.333333333
91,-90,-1,193,-3,2,FALSE,21-Aug,BOB WAS CUT by the JACKKNIFEs BLADE,THE BALL WAS CRISSCROSSED OVER PLAYERS,0,1,0,0,0,1,5,0.2
92,-90,-1,103,0,2,FALSE,3-Mar,we SHIPPED the FURNITURE by TRUCK,WE SHIPPED THE FURNITURE BY TRUCK,1,1,1,,,3,3,1
93,-180,-1,85,0,2,FALSE,23-Mar,the POND WAS FULL of CROAKING FROGS,THE POND WAS FULL OF CROAKING FROGS,1,1,1,1,1,5,5,1
94,0,1,196,-6,3,TRUE,5-Jun,the SLEEPY CHILD TOOK a NAP,DID HE COME INTO LIFE,0,0,0,0,,0,4,0
95,180,1,50,-3,2,FALSE,10-Apr,RUTH POURED herself a CUP of TEA,THE LOOSE BOWL WAS FILLED WITH SEED,0,0,0,0,,0,4,0
96,0,1,114,0,1,FALSE,12-Jan,they TRACKED the LION to his DEN,THE TRACKED THE LION TO HIS DEN,1,1,1,,,3,3,1
97,90,1,171,-6,1,FALSE,5-Apr,RAISE the FLAG up the POLE,THE LEAVES FLY UP THE POLE,0,0,1,,,1,3,0.333333333
98,0,-1,113,-3,2,TRUE,2-Feb,the WATCHDOG GAVE a WARNING GROWL,THE BOWL,0,0,0,0,,0,4,0
99,-90,-1,175,0,0,FALSE,9-Jul,a BEAR HAS a THICK COAT of FUR,A BEAR HAS A THICK COAT OF FUR,1,1,1,1,1,5,5,1
100,0,1,86,-6,1,FALSE,24-Feb,FOLLOW this ROAD around the BEND,THE FIREHOUSE RODE AROUND THE BAY,0,1,0,,,1,3,0.333333333
101,180,1,129,0,2,FALSE,16-May,the SWIMMER DOVE into the POOL,THE SWIMMER DOVE INTO THE POOL,1,1,1,,,3,3,1
102,180,1,55,-6,3,FALSE,4-Mar,my T.V. HAS a TWELVE-INCH SCREEN,THE MARTIAN HAD NO FISH TO CAREEN,0,0,0,0,,0,4,0
103,-90,-1,71,-3,1,FALSE,14-Mar,he TOSSED the DROWNING MAN a ROPE,HE TUGGED HIS HAND AROUND THE ROPE,0,0,0,1,,1,4,0.25
104,0,1,116,0,3,TRUE,16-Jun,we SWAM at the BEACH at HIGH TIDE,HE SWAM AT THE BEACH AT HIGH TIDE,1,1,1,1,,4,4,1
105,0,1,34,-6,1,TRUE,12-Mar,the TEACHER SAT on a SHARP TACK,DENIM WAS HARSH,0,0,0,0,,0,4,0
106,-180,-1,57,-3,3,FALSE,8-Feb,the DUCKS SWAM around on the POND,THE DOG SWAM ACROSS THE PARK,0,1,0,,,1,3,0.333333333
107,0,1,148,-3,3,FALSE,6-May,he WIPED the SINK with a SPONGE,HE SWAM TO SEE JUST AS MUCH,0,0,0,,,0,3,0
108,-180,-1,9,-3,3,FALSE,12-Feb,RUTH POURED the WATER down the DRAIN,AND THE BOY WATERED THE TREE,0,0,0,0,,0,4,0
109,0,-1,69,-3,1,FALSE,15-Mar,the BOY GAVE the FOOTBALL a KICK,THE BOY GAVE HIM THE WRONG KEY,1,1,0,0,,2,4,0.5
110,-90,-1,173,-6,3,FALSE,7-Aug,i CANNOT GUESS so GIVE me a HINT,AH YES SOFT KEYS,0,0,0,0,,0,4,0
111,0,-1,145,0,2,TRUE,6-Apr,the DETECTIVES SEARCHED for a CLUE,THE DETECTIVES SEARCHED THE WARD,1,1,0,,,2,3,0.666666667
112,-180,-1,164,0,1,FALSE,8-Aug,our SEATS WERE in the SECOND ROW,OUR SEATS WERE IN THE SECOND ROW,1,1,1,1,,4,4,1
113,0,1,14,-6,3,TRUE,2-Mar,how MUCH CAN I BUY for a DIME,HE GAVE,0,0,0,0,0,0,5,0
114,0,1,32,0,2,FALSE,20-Jun,the BURGLAR ESCAPED with the LOOT,THE BURGLER ESCAPED WITH THE LOOT,1,1,1,,,3,3,1
115,90,1,36,-3,1,FALSE,6-Jun,"instead of a FENCE, PLANT a HEDGE",HE SACRIFED SOMETHING SACRED,0,0,0,,,0,3,0
116,0,1,49,-6,2,FALSE,3-Aug,GREET the HEROES with LOUD CHEERS,THE WREATH CAPTURED THE ELVES GNOME,0,0,0,0,,0,4,0
117,0,1,77,-3,3,TRUE,11-Feb,the CUSHION WAS FILLED with FOAM,HE BRUSHED THE KEY,0,0,0,0,,0,4,0
118,-180,-1,5,-6,3,FALSE,11-Mar,USE this SPRAY to KILL the BUGS,THE PLAYED HIS STAY WITH THE BALL,0,0,0,0,,0,4,0
119,-90,-1,130,0,1,FALSE,21-Feb,the DOOR WAS OPENED just a CRACK,THE DOOR WAS OPEN JUST A CRACK,1,1,0,1,,3,4,0.75
120,90,1,27,-6,0,FALSE,1-Apr,the DOCTOR X-RAYED his CHEST,THE DOCTOR ASKED WAYNE HIS CHANCE,1,0,0,,,1,3,0.333333333
121,-180,-1,150,-3,3,FALSE,22-May,ANN WORKS in the BANK as a CLERK,HE WAS THE LAQUORED,0,0,0,0,,0,4,0
122,0,-1,174,-3,3,FALSE,17-Feb,the SHIPs CAPTAIN SUMMONED his CREW,THE TIBETEN SUMMIT IS TRUE,0,0,0,0,,0,4,0
123,0,1,154,0,0,FALSE,14-Jun,the FRUIT WAS SHIPPED in WOODEN CRATES,THE FRUIT WAS SHIPPED IN WOODEN CRATES,1,1,1,1,1,5,5,1
124,0,1,186,0,2,TRUE,3-Jul,his PANTS WERE HELD up by a BELT,HIS PANTS WERE HELD UP BY A BELT,1,1,1,1,,4,4,1
125,180,1,15,0,3,FALSE,10-Jan,they DRANK a WHOLE BOTTLE of GIN,HE DRANK THE WHOLE BOTTLE OF GIN,1,1,1,1,,4,4,1
126,0,-1,93,-6,1,TRUE,18-May,the HOUSE WAS ROBBED by a THIEF,HE WAS DRUGGED,0,1,0,0,,1,4,0.25
127,0,1,139,-3,2,TRUE,12-Jul,the COOKIES WERE KEPT in a JAR,MAKING HER LOOK AS IF SHE WERE WEARING METAL GAUNTLETS,0,1,0,0,,1,4,0.25
128,90,1,142,0,1,FALSE,11-Jul,TIGHTEN the BELT by a NOTCH,TIGHTEN THE BELT BY A NOTCH,1,1,1,,,3,3,1
129,-90,-1,96,-3,3,FALSE,25-Jul,the SHIPWRECKED SAILORS BUILT a RAFT,SHE WATCHED AS HE CAME BACK,0,0,0,0,,0,4,0
130,0,-1,141,-6,3,FALSE,16-Feb,the GUESTS WERE WELCOMED by the HOST,THE HENS WELCOMED THE CROWS,0,0,1,0,,1,4,0.25
131,-180,-1,39,-6,1,FALSE,24-Mar,he HIT me with a CLENCHED FIST,HE LICKED THE ,0,0,0,,,0,3,0
132,90,1,17,-3,0,FALSE,21-Apr,the SANDAL HAS a BROKEN STRAP,THE SANCTUARY WAS HALF,0,0,0,0,,0,4,0
133,0,1,158,-3,1,TRUE,18-Jun,a TERMITE LOOKS like an ANT,THE BROWN SAD,0,0,0,,,0,3,0
134,90,1,189,0,3,FALSE,24-Aug,CUT the MEAT into SMALL CHUNKS,HE CUT THE MEAT INTO SMALL CHUNKS,1,1,1,1,,4,4,1
135,0,-1,26,0,0,TRUE,25-Mar,a BICYCLE HAS TWO WHEELS,A BICYCLE HAS TWO WHEELS,1,1,1,1,,4,4,1
136,90,1,100,-6,2,FALSE,3-May,the MOUSE WAS CAUGHT in the TRAP,THE DOG TRAMPLED THE DOG,0,0,0,0,,0,4,0
137,0,1,198,0,1,FALSE,21-Jan,MARY WORE her HAIR in BRAIDS,MARY WORE HER HAIR IN BRAIDS,1,1,1,1,,4,4,1
138,0,-1,151,-6,1,FALSE,23-Jan,no one WAS INJURED in the CRASH,HE WAS CAREFUL TO SHOW HER THE CRASH,1,0,1,,,2,3,0.666666667
139,180,1,106,-3,0,FALSE,17-Apr,the BREAD WAS MADE from WHOLE WHEAT,THE WHITE WHALE ,0,0,0,0,0,0,5,0
140,180,1,18,-6,2,FALSE,25-May,the LANDLORD RAISED the RENT,THE COOW LOOKED GREAT TO GRACE,0,0,0,,,0,3,0
141,0,1,177,-6,2,TRUE,17-May,LET us INVITE the WHOLE GANG,THE WILD,0,0,0,0,,0,4,0
142,0,1,176,-3,0,FALSE,3-Jan,the PLOW WAS PULLED by an OX,THE PLOW WAS PULLED BY AN OX,1,1,1,1,,4,4,1
143,-180,-1,58,0,0,FALSE,22-Jan,we ARE LOST so LET us LOOK at the MAP,WE ARE LOST SO LET US LOOK AT A MAP,1,1,1,1,1,5,5,1
144,-180,-1,184,-6,1,FALSE,21-Jul,AIRMAIL REQUIRES a SPECIAL STAMP,THE MAN WAS OVER,0,0,0,0,,0,4,0
145,180,1,94,-3,2,FALSE,12-Aug,DAVID WIPED the SWEAT from his BROW,THE GATE RAN OPEN WITH THE PLOW,0,0,0,0,,0,4,0
146,0,1,63,-6,1,FALSE,2-Jan,STIR your COFFEE with a SPOON,STIR YOUR COFFEE WITH A SPOON,1,1,1,,,3,3,1
147,-90,-1,192,0,3,FALSE,15-Jan,the SUPER HIGHWAY HAS SIX LANES,THE SUPER HIGHWAY HAD SIX LANES,1,1,0,1,1,4,5,0.8
148,0,-1,137,0,3,TRUE,19-Feb,the CAR DROVE off the STEEP CLIFF,THE CAR ROLLED OFF THE STEEP END,1,0,1,0,,2,4,0.5
149,0,-1,81,-6,1,TRUE,22-Mar,please WIPE your FEET on the MAT,WE HAVE ALWAYS,0,0,0,,,0,3,0
150,0,-1,105,0,3,FALSE,23-Apr,her ENTRY SHOULD WIN FIRST PRIZE,HER ENTRY SHOULD WIN THE FIRST PRIZE,1,1,1,1,1,5,5,1
151,180,1,117,0,1,FALSE,13-Mar,the SAILOR SWABBED the DECK,THE SAILOR SWABBED THE DECK,1,1,1,,,3,3,1
152,0,-1,187,-3,2,FALSE,9-Jun,the WIDOWs SOB EXPRESSED her GRIEF,THE PANTHER WAS FINE WITH THE WREATH,0,0,0,0,,0,4,0
153,90,1,107,-6,2,FALSE,10-May,the BOY TOOK SHELTER in a CAVE,THE BOY SASHED HIS WAY THROUGH,1,0,0,0,,1,4,0.25
154,0,-1,104,-3,0,TRUE,19-Jan,we HEARD the TICKING of the CLOCK,THE BIRD WAS FINE IN THE SKY,0,0,0,,,0,3,0
155,-90,-1,163,-3,2,FALSE,4-May,the AIRPLANE WENT into a DIVE,THE UMBRELLA WAS WEST OF NINTH,0,0,0,,,0,3,0
156,0,1,146,-3,3,TRUE,19-Apr,the CABIN WAS MADE of LOGS,IN THE WAY,0,0,0,0,,0,4,0
157,-90,-1,119,-3,0,FALSE,13-Jun,the SINGER WAS MOBBED by her FANS,THE SICK ONE WAS POPPED BY HER FACE,0,1,0,0,,1,4,0.25
158,0,1,134,-3,0,FALSE,5-Jul,MAPLE SYRUP is MADE from SAP,THE PEOPLE WERE FINE WITH THE SLAB,0,0,0,0,,0,4,0
159,0,1,64,0,0,TRUE,17-Jun,we GOT DRUNK in the LOCAL BAR,HIS PAJAMA FEET WERE FINE,0,0,0,0,,0,4,0
160,-180,-1,121,-6,3,FALSE,1-Aug,my TURTLE WENT into its SHELL,HOW MUCH DO YOU WAN TO CHARGE,0,0,0,,,0,3,0
161,0,-1,35,-6,0,FALSE,8-May,the CHICKS FOLLOWED the MOTHER HEN,THE CHICK FOLLWED THE MOTHER HEN,0,1,1,1,,3,4,0.75
162,-180,-1,6,0,3,FALSE,10-Jun,the CANDLE FLAME MELTED the WAX,THE CANDLE FLAME MELTED THE WAX,1,1,1,,,3,4,0.75
163,0,-1,51,-6,2,TRUE,18-Feb,the FLOOD TOOK a HEAVY TOLL,THE RIDER GLIDED,0,0,0,0,,0,4,0
164,-180,-1,182,-3,1,FALSE,24-Jul,THROW OUT all this USELESS JUNK,SHE WROTE ALL THE EXCUSES SHE COULD,0,0,0,0,,0,4,0
165,90,1,112,0,0,FALSE,6-Feb,the WEDDING BANQUET WAS a FEAST,THE WEDDING BANQUET WAS A FEAST,1,1,1,1,,4,4,1
166,0,1,12,0,0,FALSE,7-Jun,DROP the COIN through the SLOT,DROP THE COIN THROUGH THE SLOT,1,1,1,,,3,3,1
167,-90,-1,95,-6,0,FALSE,16-Mar,the STORM BROKE the SAILBOATs MAST,THE STORM WAS SURGED AS IT PASSED,1,0,0,0,,1,4,0.25
168,0,-1,59,0,1,FALSE,24-Apr,the AIRPLANE DROPPED a BOMB,THE AIRPLANE DROPPED A BOMB,1,1,1,,,3,3,1
169,0,-1,28,-6,3,FALSE,2-Apr,the WORKERS ARE DIGGING a DITCH,THE WORDS HAD ACTION,0,0,0,0,,0,4,0
170,-90,-1,170,-3,0,FALSE,15-Jul,JOHNs FRONT TOOTH HAD a CHIP,JOHN THOUGH HE SHOULD BE,1,0,0,0,0,1,5,0.2
171,0,1,25,-6,2,TRUE,16-Jul,at BREAKFAST he DRANK SOME JUICE,HE HAD ,0,0,0,0,,0,4,0
172,-180,-1,144,-3,1,FALSE,17-Jan,the BEER DRINKERS RAISED their MUGS,THIS PERSON MADE A MESS,0,0,0,0,,0,4,0
173,0,1,181,0,2,TRUE,23-May,a CHIMPANZEE IS an APE,A CHIMPANZEE HAS ,1,0,0,,,1,3,0.333333333
174,-180,-1,118,0,0,FALSE,15-Aug,the DROWNING MAN LET OUT a YELL,THE DROWNING MAN LET OUT A YELL,1,1,1,1,1,5,5,1
