,A_Angle,B_Angle_sign,C_Masker,D_SNR,E_Talker,FG_Static,F_Sentence_ID,G_Sentence,H_Response,I_Input_1,J_Input_2,K_Input_3,L_Input_4,M_Input_5,Correct,Total,Percent
66,90,1,85,-6,2,FALSE,24-Jan,my SON HAS a DOG for a PET,MY CAR HAS LOSTS OF STEPS,0,1,0,0,,1,4,0.25
67,0,1,0,-3,1,TRUE,16-Aug,a ROSEBUSH HAS PRICKLY THORNS,CHAPTER THIRTY ONE,0,0,0,0,,0,4,0
68,0,-1,40,-6,1,FALSE,22-Jun,the BLOODHOUND FOLLOWED the TRAIL,THE BLOOD HOUND FOLLOWS THE TRAINER,1,0,0,,,1,3,0.333333333
69,0,-1,97,0,2,FALSE,23-May,a CHIMPANZEE IS an APE,A CHIMPANZEE IS AN APE,1,1,1,,,3,3,1
70,-180,-1,116,-6,3,FALSE,9-Feb,BOB STOOD with his HANDS on his HIPS,A POPSICLE IS DUE TO HIS FACE,0,0,0,0,,0,4,0
71,90,1,98,-3,3,FALSE,6-Jun,"instead of a FENCE, PLANT a HEDGE",THE DARK FUR TURNED TO ASH,0,0,0,,,0,3,0
72,0,-1,182,0,0,FALSE,4-Jul,PAUL TOOK a BATH in the TUB,PAUL TOOK A BATH IN THE TUB,1,1,1,1,,4,4,1
73,180,1,173,-3,1,FALSE,15-May,the HEAVY RAINS CAUSED a FLOOD,THE FAULT IS MINE,0,0,0,0,,0,4,0
74,0,-1,92,0,3,TRUE,3-Mar,we SHIPPED the FURNITURE by TRUCK,,0,0,0,,,0,3,0
75,0,1,117,-6,3,FALSE,9-Jun,the WIDOWs SOB EXPRESSED her GRIEF,THE SAND UNDER THE GRASS IS ROUGH,0,0,0,0,,0,4,0
76,180,1,51,0,2,FALSE,11-Jan,the WITNESS TOOK a SOLEMN OATH,THE WITNESS TOOK THE OATH,1,1,0,1,,3,4,0.75
77,-90,-1,5,-3,0,FALSE,19-Mar,her CIGARETTE HAD a LONG ASH,THE LION HAD A LONG ASH,0,1,1,1,,3,4,0.75
78,-90,-1,142,-6,3,FALSE,1-Jul,you CUT the WOOD against the GRAIN,DERP,0,0,0,,,0,3,0
79,-90,-1,179,0,2,FALSE,19-Jun,the SICK CHILD SWALLOWED the PILL,THE SICK CHILD SWALLOWED THE PILL,1,1,1,1,,4,4,1
80,0,1,57,-3,2,FALSE,12-Feb,RUTH POURED the WATER down the DRAIN,RUTH PREFERRED THE WATER THAN HER TEA,1,0,1,0,,2,4,0.5
81,180,1,52,-6,1,FALSE,4-Mar,my T.V. HAS a TWELVE-INCH SCREEN,NOTHING,0,0,0,0,,0,4,0
82,0,-1,170,-3,1,TRUE,23-Jun,on the BEACH we PLAY in the SAND,,0,0,0,,,0,3,0
83,0,1,136,-6,2,TRUE,8-Jul,the CROOK ENTERED a GUILTY PLEA,,0,0,0,0,,0,4,0
84,-180,-1,128,-3,0,FALSE,2-Feb,the WATCHDOG GAVE a WARNING GROWL,THE WATCH DRAWER IS BROKEN,0,0,0,0,,0,4,0
85,0,-1,54,0,2,TRUE,8-Feb,the DUCKS SWAM around on the POND,THE DUCK SWAM AROUND THE FARM,0,1,0,,,1,3,0.333333333
86,0,1,159,-3,0,FALSE,5-Apr,RAISE the FLAG up the POLE,HANG A FLAG ON THE POLE,0,1,1,,,2,3,0.666666667
87,-90,-1,187,0,1,FALSE,21-Apr,the SANDAL HAS a BROKEN STRAP,THE SANDAL HAS A BROKEN STRAP,1,1,1,1,,4,4,1
88,90,1,166,-3,3,FALSE,13-Jun,the SINGER WAS MOBBED by her FANS,FIGHT,0,0,0,0,,0,4,0
89,-90,-1,94,-6,1,FALSE,4-May,the AIRPLANE WENT into a DIVE,THE AIRPLANE PUT OUT THE LANDING GRAFT,1,0,0,,,1,3,0.333333333
90,180,1,89,-6,0,FALSE,14-Aug,a SPOILED CHILD IS a BRAT,SMELLS LIKE A RAT,0,0,0,0,,0,4,0
91,180,1,101,0,3,FALSE,25-May,the LANDLORD RAISED the RENT,THE FLOWER HORN GRACED THE WIND,0,0,0,,,0,3,0
92,0,-1,186,-3,0,TRUE,22-Jul,the BOTTLE WAS SEALED with a CORK,,0,0,0,0,,0,4,0
93,0,1,2,-6,0,FALSE,13-Feb,this NOZZLE SPRAYS a FINE MIST,,0,0,0,0,,0,4,0
94,0,1,37,0,3,FALSE,14-Jul,i ATE a PIECE of CHOCOLATE FUDGE,I ATE A PIECE OF CHOCOLATE FUDGE,1,1,1,1,,4,4,1
95,0,-1,192,-6,2,TRUE,16-May,the SWIMMER DOVE into the POOL,IM NOT ASHAMED OF ANYTHING,0,0,0,,,0,3,0
96,90,1,154,0,0,FALSE,1-May,"it IS GETTING DARK, so LIGHT the LAMP",IT IS GETTING DARK SO LIGHT THE LAMP,1,1,1,1,1,5,5,1
97,0,-1,48,0,3,TRUE,16-Jan,for DESSERT he HAD APPLE PIE,THE DESSERT HE HAD WAS APPLE PIE,1,1,1,1,,4,4,1
98,0,1,58,-3,3,FALSE,18-Jul,the STALE BREAD WAS COVERED with MOLD,THIS IS WHAT I ENJOY THE MOST,0,0,0,0,0,0,5,0
99,0,-1,189,-6,2,FALSE,10-Aug,that JOB WAS an EASY TASK,THE JOB WAS PAID IN GLASS,1,1,0,0,,2,4,0.5
100,-90,-1,156,-6,0,FALSE,10-Jun,the CANDLE FLAME MELTED the WAX,THE HANDS FLIPPED WAS WHITES,0,0,0,0,,0,4,0
101,0,-1,34,-3,0,TRUE,25-Mar,a BICYCLE HAS TWO WHEELS,,0,0,0,0,,0,4,0
102,180,1,172,0,0,FALSE,4-Apr,your KNEES and your ELBOWS ARE JOINTS,YOUR KNEES AND YOUR ELBOWS ARE JOINTS,1,1,1,1,,4,4,1
103,90,1,113,-3,0,FALSE,8-Jan,the DOG CHEWED on a BONE,THE DOG IS ON THE MOON,1,0,0,,,1,3,0.333333333
104,-180,-1,7,-3,3,FALSE,1-Aug,my TURTLE WENT into its SHELL,,0,0,0,,,0,3,0
105,0,1,41,0,0,FALSE,2-Mar,how MUCH CAN I BUY for a DIME,HOW MUCH CAN I BUY FOR A DIME,1,1,1,1,1,5,5,1
106,0,-1,70,-6,3,TRUE,2-Jul,the COP WORE a BULLET-PROOF VEST,,0,0,0,0,,0,4,0
107,-180,-1,83,-6,0,FALSE,13-Jul,the MARKSMAN TOOK CAREFUL AIM,THE SPORT WAS A GAME,0,0,0,0,,0,4,0
108,90,1,161,-6,3,FALSE,12-Aug,DAVID WIPED the SWEAT from his BROW,FORM,0,0,0,0,,0,4,0
109,0,1,65,-6,3,TRUE,21-Mar,the LONELY BIRD SEARCHED for its MATE,SISTER,0,0,0,0,,0,4,0
110,180,1,195,-6,3,FALSE,25-Apr,a ZEBRA HAS BLACK and WHITE STRIPES,DISEASE IS TO WEAR SHARPS,0,0,0,0,0,0,5,0
111,90,1,144,0,1,FALSE,24-Jul,THROW OUT all this USELESS JUNK,THROW OUT ALL THIS USELESS JUNK,1,1,1,1,,4,4,1
112,-90,-1,80,-3,1,FALSE,17-Jun,we GOT DRUNK in the LOCAL BAR,WE WILL FIGHT AT THE LOCAL BAR,0,0,1,1,,2,4,0.5
113,0,-1,184,-3,1,TRUE,15-Jun,the CANDLE BURNED with a BRIGHT FLAME,,0,0,0,0,,0,4,0
114,180,1,157,0,2,FALSE,18-Aug,the RAILROAD TRAIN RAN off the TRACK,THE RAILROAD TRAIN RAN OFF THE TRACK,1,1,1,1,,4,4,1
115,0,-1,87,-3,3,FALSE,3-Jan,the PLOW WAS PULLED by an OX,THE PLOWS HIT THE MAILBOX,0,0,0,0,,0,4,0
116,0,-1,68,-6,0,FALSE,23-Feb,HOUSEHOLD GOODS ARE MOVED in a VAN,I WAS ALMOST DROPPED AND EXCAVATED,0,0,0,0,0,0,5,0
117,0,1,126,0,3,TRUE,6-Jul,they PLAYED a GAME of CAT and MOUSE,I PLAYED A GAME CALL KASIOS,1,1,0,0,,2,4,0.5
118,0,1,168,0,2,FALSE,24-Aug,CUT the MEAT into SMALL CHUNKS,CUT THE MEAT INTO SMALL JUNKS,1,1,1,0,,3,4,0.75
119,180,1,191,-3,3,FALSE,21-May,the RANCHER ROUNDED UP his HERD,,0,0,0,0,,0,4,0
120,180,1,181,0,2,FALSE,18-Feb,the FLOOD TOOK a HEAVY TOLL,THE FLOOD TOOK A HEAVY TOLL,1,1,1,1,,4,4,1
121,0,1,24,-3,3,TRUE,15-Feb,she SHORTENED the HEM of her SKIRT,,0,0,0,,,0,3,0
122,-180,-1,15,-3,0,FALSE,17-May,LET us INVITE the WHOLE GANG,SKIN CARE,0,0,0,0,,0,4,0
123,0,-1,32,-3,1,FALSE,5-Jun,the SLEEPY CHILD TOOK a NAP,THE SEEM OF THE CHILD TOOK A NAP,0,1,1,1,,3,4,0.75
124,0,-1,160,-6,0,FALSE,2-May,to STORE his WOOD he BUILT a SHED,TRUCKS WOOD AND THATS IMPRESS,0,1,0,0,,1,4,0.25
125,0,-1,193,0,3,FALSE,9-Mar,she FACED them with a FOOLISH GRIN,SHE FACED THEM WITH A FOOLISH GRIN,1,1,1,,,3,3,1
126,90,1,112,0,3,FALSE,18-Mar,the GLASS HAD a CHIP on the RIM,THE GLASS HAD A CHIP IN IT,1,1,1,0,,3,4,0.75
127,-90,-1,78,-3,3,FALSE,7-Jun,DROP the COIN through the SLOT,THE BOOKS ARE IN A STACK,0,0,0,,,0,3,0
128,90,1,46,-6,1,FALSE,15-Jan,the SUPER HIGHWAY HAS SIX LANES,THE GAS PASSED FOR THE LAST SIX DAYS,0,0,0,1,0,1,5,0.2
129,0,-1,27,0,3,TRUE,19-Aug,my JAW ACHES when I CHEW GUM,THE DOG ATE A BAG OF HAME,0,0,0,0,0,0,5,0
130,180,1,127,-6,1,FALSE,12-Jun,RUTH HAD a NECKLACE of GLASS BEADS,FACE ME,0,0,0,0,0,0,5,0
131,0,1,118,-6,0,TRUE,25-Feb,the FARMER BALED the HAY,THE FARMER SAID HEY,1,0,1,,,2,3,0.666666667
132,0,-1,174,-6,3,FALSE,24-Feb,FOLLOW this ROAD around the BEND,FOLLOW THIS ROAD FOR ME,1,1,0,,,2,3,0.666666667
133,-180,-1,120,-6,0,FALSE,14-May,CUT a PIECE of MEAT from the ROAST,,0,0,0,0,,0,4,0
134,-90,-1,75,0,2,FALSE,14-Jan,the SCARF WAS MADE of SHINY SILK,THE SCARF WAS MADE OF SHINY SILK,1,1,1,1,1,5,5,1
135,-90,-1,196,-3,2,FALSE,13-Jan,the COW GAVE BIRTH to a CALF,THE SHOP ONLY TOOK HALF,0,0,0,0,,0,4,0
136,-180,-1,132,-3,0,FALSE,11-Mar,USE this SPRAY to KILL the BUGS,USE THIS WAY TO FIND THE ROOT,1,0,0,0,,1,4,0.25
137,0,-1,29,-3,3,FALSE,7-Feb,PAUL HIT the WATER with a SPLASH,PAUL JUMPED IN THE WATER WITH A SPLASH,1,0,1,1,,3,4,0.75
138,0,-1,175,-6,2,TRUE,11-May,EVE WAS MADE from ADAMs RIB,,0,0,0,0,0,0,5,0
139,0,1,21,-3,3,TRUE,3-May,the MOUSE WAS CAUGHT in the TRAP,MOUTH,0,0,0,0,,0,4,0
140,0,1,23,0,3,FALSE,11-Jun,he WAS HIT by a POISONED DART,HE WAS HIT WITH A POISONOUS DART,1,1,0,1,,3,4,0.75
141,90,1,114,-6,1,FALSE,18-Jan,the RUDE REMARK MADE her BLUSH,THE ROOT IS A BLOW,0,0,0,0,,0,4,0
142,0,1,149,0,2,TRUE,25-Jul,the SHIPWRECKED SAILORS BUILT a RAFT,THE SHIPWRECK SAILED TO THE RAFT,0,0,0,1,,1,3,0.333333333
143,180,1,55,0,0,FALSE,23-Jan,no one WAS INJURED in the CRASH,NO ONE WAS INJURED IN THE CRASH,1,1,1,,,3,3,1
144,90,1,103,-3,0,FALSE,3-Feb,the NATIVES BUILT a WOODEN HUT,,0,0,0,0,,0,4,0
145,0,-1,121,-3,1,FALSE,15-Mar,the BOY GAVE the FOOTBALL a KICK,THE BOY GAVE THE BALL TO THE KID,1,1,0,0,,2,4,0.5
146,90,1,107,0,2,FALSE,13-Apr,she MADE the BED with CLEAN SHEETS,SHE MADE THE BED WITH CLEAN SHEETS,1,1,1,1,,4,4,1
147,0,1,86,0,0,TRUE,22-Apr,he IS EMPLOYED by a LARGE FIRM,HE IS EMPLOYED BY A LARGE FIRM,1,1,1,1,,4,4,1
148,0,-1,99,-6,2,FALSE,2-Jan,STIR your COFFEE with a SPOON,START WITH A SPOON,0,0,1,,,1,3,0.333333333
149,90,1,138,-6,1,FALSE,10-Jul,"to OPEN the JAR, TWIST the LID",THE OPENED BAR IS A TUNE,0,0,0,0,,0,4,0
150,-180,-1,17,-6,1,FALSE,20-Feb,the POLICEMEN CAPTURED the CROOK,,0,0,0,,,0,3,0
151,0,-1,60,-3,2,TRUE,20-Jul,his BOSS MADE him WORK like a SLAVE,THE BALL ,0,0,0,0,,0,4,0
152,-180,-1,36,-3,2,FALSE,19-Jul,how LONG CAN you HOLD your BREATH,HOW EARLY ARE YOU TO MOW,0,0,0,0,,0,4,0
153,0,-1,134,-6,1,TRUE,21-Jan,MARY WORE her HAIR in BRAIDS,,0,0,0,0,,0,4,0
154,0,-1,158,0,2,FALSE,15-Aug,the DROWNING MAN LET OUT a YELL,THE DROWNING MAN LET OUT A YELL,1,1,1,1,1,5,5,1
155,-180,-1,56,0,0,FALSE,9-May,the FUR COAT WAS MADE of MINK,THE COAT WAS MADE OF MINK,0,1,1,1,1,4,5,0.8
156,0,1,106,0,3,FALSE,15-Jul,JOHNs FRONT TOOTH HAD a CHIP,JOHNS FRONT TOOTH HAD CHIPPED,1,1,1,1,0,4,5,0.8
157,0,1,197,-6,2,TRUE,9-Jan,the WAR WAS FOUGHT with ARMORED TANKS,,0,0,0,0,0,0,5,0
158,0,1,84,-3,2,FALSE,10-May,the BOY TOOK SHELTER in a CAVE,THE BOYS WENT INTO THE CAVE,0,0,0,1,,1,4,0.25
159,90,1,20,-6,0,FALSE,16-Apr,she WORE a FEATHER in her CAP,THE LIFE WAS AROUND THE JOB,0,0,0,,,0,3,0
160,180,1,73,-3,0,FALSE,24-Apr,the AIRPLANE DROPPED a BOMB,I AM A MOM,0,0,0,,,0,3,0
161,0,1,180,-3,0,TRUE,9-Apr,the MEAT from a PIG IS CALLED PORK,,0,0,0,0,0,0,5,0
162,-90,-1,135,-3,1,FALSE,14-Mar,he TOSSED the DROWNING MAN a ROPE,TOSS THE DROWNING MAN A BOAT,0,1,1,0,,2,4,0.5
163,-90,-1,129,0,3,FALSE,24-Jun,she HATED to VACUUM the RUG,SHE HATED TO VACCUUM THE RUG,1,1,1,,,3,3,1
164,0,-1,61,-6,0,FALSE,11-Apr,we SAW a FLOCK of WILD GEESE,WE HAVE NOT ONE CENT,0,0,0,0,,0,4,0
165,-180,-1,147,0,2,FALSE,1-Jan,his PLANS MEANT TAKING a BIG RISK,HIS PLANS ARE GOING TO TAKE A BIG TWIST,1,0,0,1,0,2,5,0.4
166,0,-1,105,0,1,TRUE,22-May,ANN WORKS in the BANK as a CLERK,THE MAN WORKS IN THE BANK AS A CLOCK,0,1,1,0,,2,4,0.5
167,-180,-1,141,-6,3,FALSE,3-Aug,GREET the HEROES with LOUD CHEERS,I WANT TO GO TO THE LOUNGE,0,0,0,0,,0,4,0
168,90,1,12,-6,2,FALSE,12-Jul,the COOKIES WERE KEPT in a JAR,THE COOKIE MIGHT HAVE BEEN RAW,0,0,0,0,,0,4,0
169,0,-1,123,-6,3,FALSE,10-Mar,WATERMELONS HAVE LOTS of SEEDS,WATERMELON FLIES LIKE SEEDS,0,0,0,1,,1,4,0.25
170,0,1,47,-3,0,TRUE,3-Jun,the GAMBLER LOST the BET,,0,0,0,,,0,3,0
171,-90,-1,165,-3,1,FALSE,21-Jun,he RODE off in a CLOUD of DUST,HE RODE OFF INTO A THOUSAND SUNS,1,0,0,,,1,3,0.333333333
172,90,1,109,0,3,FALSE,12-Mar,the TEACHER SAT on a SHARP TACK,THE TEACHER SAT ON A SHARP TACK,1,1,1,1,,4,4,1
173,-180,-1,8,-6,2,FALSE,16-Feb,the GUESTS WERE WELCOMED by the HOST,THE TOURISTS WERE WELCOMED OUT,0,1,1,0,,2,4,0.5
174,0,-1,108,-3,2,FALSE,23-Jul,CUT the BACON into STRIPS,SOMETHING ABOUT STRIP STEAK,0,0,0,,,0,3,0
175,0,-1,130,0,1,TRUE,5-Jul,MAPLE SYRUP is MADE from SAP,I DONT KNOW STATIC SNOW,0,0,0,0,,0,4,0
176,-180,-1,19,-3,1,FALSE,20-Jun,the BURGLAR ESCAPED with the LOOT,THE BROCOLLI SAVED THE SHEEP IN THE SNOW,0,0,0,,,0,3,0
177,180,1,3,0,1,FALSE,17-Mar,MR. BROWN CARVED the ROAST BEEF,MR BROWN WORE A FREE CCOVE,1,1,0,0,0,2,5,0.4
178,0,1,22,-6,3,TRUE,13-Mar,the SAILOR SWABBED the DECK,,0,0,0,,,0,3,0
179,0,1,25,0,0,FALSE,16-Jul,at BREAKFAST he DRANK SOME JUICE,AT BREAKFAST HE DRANK SOME JUICE,1,1,1,1,,4,4,1
180,90,1,50,-3,2,FALSE,5-Feb,WIPE your GREASY HANDS on the RAG,THE WAITER HANDED THE MAN A CHECK,0,0,0,0,,0,4,0
181,180,1,139,-3,3,FALSE,21-Jul,AIRMAIL REQUIRES a SPECIAL STAMP,,0,0,0,0,,0,4,0
