,A_Angle,B_Angle_sign,C_Masker,D_SNR,E_Talker,FG_Static,F_Sentence_ID,G_Sentence,H_Response,I_Input_1,J_Input_2,K_Input_3,L_Input_4,M_Input_5,Correct,Total,Percent
66,0,-1,83,-6,3,FALSE,22-Feb,the SAND WAS HEAPED in a PILE,PILE,0,0,0,1,,1,4,0.25
67,0,-1,27,0,0,TRUE,9-Jul,a BEAR HAS a THICK COAT of FUR,THE BEAR HAS A BIG PILE OF FUR,1,1,0,0,1,3,5,0.6
68,-90,-1,79,-6,0,FALSE,15-May,the HEAVY RAINS CAUSED a FLOOD,THE HEAVY RAYS CAUSED,1,0,1,0,,2,4,0.5
69,-180,-1,94,-3,0,FALSE,17-Jun,we GOT DRUNK in the LOCAL BAR,WE ARE ALL CALM,0,0,0,0,,0,4,0
70,-90,-1,8,-3,2,FALSE,9-Apr,the MEAT from a PIG IS CALLED PORK,PIGS ARE POOR,0,1,0,0,0,1,5,0.2
71,0,1,186,0,3,FALSE,2-Aug,i CUT my FINGER with a KNIFE,I CUT MY FINGER WITH A KNIFE,1,1,1,,,3,3,1
72,0,1,19,-6,2,FALSE,17-Jan,the BEER DRINKERS RAISED their MUGS,WAS WASTED,0,0,0,0,,0,4,0
73,0,-1,154,-6,1,TRUE,15-Mar,the BOY GAVE the FOOTBALL a KICK,THE BY HERO,0,0,0,0,,0,4,0
74,-90,-1,143,-6,3,FALSE,18-Feb,the FLOOD TOOK a HEAVY TOLL,THE FISH WAS WHOLE,0,0,0,0,,0,4,0
75,180,1,179,0,0,FALSE,19-Feb,the CAR DROVE off the STEEP CLIFF,THE CAR DROVE OFF THE STEEP CLIFF,1,1,1,1,,4,4,1
76,0,1,119,0,0,FALSE,17-Apr,the BREAD WAS MADE from WHOLE WHEAT,THE BREAD WAS MADE FROM WHOLE WHEAT,1,1,1,1,1,5,5,1
77,-180,-1,68,-3,1,FALSE,21-Jul,AIRMAIL REQUIRES a SPECIAL STAMP,THE HAIR,0,0,0,0,,0,4,0
78,0,-1,51,0,2,TRUE,18-May,the HOUSE WAS ROBBED by a THIEF,THE BLANK DRAW BY A BEACH,0,0,0,0,,0,4,0
79,-90,-1,100,-3,2,FALSE,23-Apr,her ENTRY SHOULD WIN FIRST PRIZE,FDJKL,0,0,0,0,0,0,5,0
80,-90,-1,149,0,0,FALSE,13-Jul,the MARKSMAN TOOK CAREFUL AIM,THE MARKSMAN TOOK CAREFUL AIM,1,1,1,1,,4,4,1
81,0,1,196,-3,3,TRUE,1-Feb,the BABY SLEPT in his CRIB,JFKD,0,0,0,,,0,3,0
82,-180,-1,194,-6,0,FALSE,5-Feb,WIPE your GREASY HANDS on the RAG,WHAT PERIOD WOULD YOU FEEL THE WRATH,0,0,0,0,,0,4,0
83,0,1,136,-3,1,FALSE,21-May,the RANCHER ROUNDED UP his HERD,THE RANCHER ,1,0,0,0,,1,4,0.25
84,-180,-1,123,0,2,FALSE,10-Jul,"to OPEN the JAR, TWIST the LID",TO OPEN THE JAR LIFT THE LID,1,1,0,1,,3,4,0.75
85,-90,-1,147,-6,1,FALSE,21-Jun,he RODE off in a CLOUD of DUST,HE WROTE AFTER,0,0,0,,,0,3,0
86,0,1,175,-3,1,TRUE,8-Apr,TREE TRUNKS ARE COVERED with BARK,HKI,0,0,0,0,0,0,5,0
87,0,1,87,-6,2,TRUE,23-May,a CHIMPANZEE IS an APE,JK,0,0,0,,,0,3,0
88,-180,-1,146,-6,1,FALSE,8-Mar,the NURSE GAVE him FIRST AID,THE GRASS GAVE REVERSE AID,0,1,0,1,,2,4,0.5
89,-90,-1,145,-3,3,FALSE,24-Apr,the AIRPLANE DROPPED a BOMB,,0,0,0,,,0,3,0
90,0,-1,44,-6,1,FALSE,11-Jun,he WAS HIT by a POISONED DART,HE HAD A SPLENDID BACK,0,0,0,0,,0,4,0
91,0,1,182,-3,2,FALSE,7-May,the PAPERS WERE HELD by a CLIP,KEEP,0,0,0,0,,0,4,0
92,0,-1,131,0,0,FALSE,7-Mar,the GIRL SWEPT the FLOOR with a BROOM,THE GIRL SWEPT THE FLOOR WITH A BROOM,1,1,1,1,,4,4,1
93,-180,-1,110,-3,3,FALSE,24-May,the BANDITS ESCAPED from JAIL,THE BAND,0,0,0,,,0,3,0
94,0,-1,157,0,2,TRUE,4-Jun,GET the BREAD and CUT me a SLICE,GET THE BREAD AND CUT ME A SLICE,1,1,1,1,,4,4,1
95,-90,-1,172,0,1,FALSE,25-Jan,he WAS SCARED out of his WITS,HE WAS SCARED OUT OF HIS WITS,1,1,1,,,3,3,1
96,180,1,92,-6,1,FALSE,3-Aug,GREET the HEROES with LOUD CHEERS,THREE HEROS WITHOUT SHIELDS,0,1,0,0,,1,4,0.25
97,0,-1,60,-3,1,TRUE,22-Jun,the BLOODHOUND FOLLOWED the TRAIL,HJ,0,0,0,,,0,3,0
98,90,1,25,-3,1,FALSE,22-Jul,the BOTTLE WAS SEALED with a CORK,THE BOTTLE WAS DOUSED WITH OIL,1,1,0,0,,2,4,0.5
99,180,1,63,0,1,FALSE,19-Jul,how LONG CAN you HOLD your BREATH,HOW LONG CAN YOU HOLD YOUR BREATH,1,1,1,1,,4,4,1
100,0,-1,26,0,1,FALSE,18-Jul,the STALE BREAD WAS COVERED with MOLD,THE STALE BREAD WAS COVERED WITH MOLD,1,1,1,1,1,5,5,1
101,0,1,74,-3,2,FALSE,23-Jun,on the BEACH we PLAY in the SAND,ON THE BEACH WE PLAYED THE SAND GAME,1,0,1,,,2,3,0.666666667
102,0,1,148,0,1,TRUE,5-Mar,that ACCIDENT GAVE me a SCARE,THAT ACCIDENT GAVE ME A SCARE,1,1,1,,,3,3,1
103,90,1,80,-6,2,FALSE,18-Mar,the GLASS HAD a CHIP on the RIM,THE GLASS HAD A CHIP ON THE RIM,1,1,1,1,,4,4,1
104,180,1,118,-3,1,FALSE,5-Apr,RAISE the FLAG up the POLE,CAN YOU RAISE IT UP A WHOLE,1,0,0,,,1,3,0.333333333
105,0,-1,98,-6,0,TRUE,10-May,the BOY TOOK SHELTER in a CAVE,GH,0,0,0,0,,0,4,0
106,90,1,56,0,3,FALSE,9-Jun,the WIDOWs SOB EXPRESSED her GRIEF,THE WIDOW SOBBED AND EXPRESSED GRIEF,1,0,1,1,,3,4,0.75
107,0,1,127,-6,3,FALSE,12-Jun,RUTH HAD a NECKLACE of GLASS BEADS,FLASHED ME,0,0,0,0,0,0,5,0
108,180,1,21,-3,2,FALSE,11-Aug,the SHEPHERD WATCHED his FLOCK of SHEEP,THE SHEPHARD WATCHED HIS FLOCK OF SHEEP,1,1,1,1,,4,4,1
109,-90,-1,140,0,3,FALSE,20-Feb,the POLICEMEN CAPTURED the CROOK,THE POLICEMAN CAPTURED THE CROOK,0,1,1,,,2,3,0.666666667
110,-90,-1,121,-3,0,FALSE,4-Feb,UNLOCK the DOOR and TURN the KNOB,UNLOCK THE DOOR AND TURN ON THE LAMP,1,1,1,0,,3,4,0.75
111,-180,-1,122,0,0,FALSE,4-May,the AIRPLANE WENT into a DIVE,THE AIRPLANE WENT INTO A DIVE,1,1,1,,,3,3,1
112,0,1,2,-6,2,FALSE,6-Jan,the DOCTOR PRESCRIBED the DRUG,PRESCRIBED,0,1,0,,,1,3,0.333333333
113,0,1,101,-6,2,TRUE,16-Apr,she WORE a FEATHER in her CAP,JK,0,0,0,,,0,3,0
114,0,1,187,0,2,TRUE,16-Jan,for DESSERT he HAD APPLE PIE,SHE HAD APPLE PIE,0,1,1,1,,3,4,0.75
115,0,-1,53,-3,2,TRUE,11-Feb,the CUSHION WAS FILLED with FOAM,GFS,0,0,0,0,,0,4,0
116,180,1,39,-6,2,FALSE,4-Jul,PAUL TOOK a BATH in the TUB,THE BALL CAME,0,0,0,0,,0,4,0
117,0,-1,14,0,0,FALSE,20-Mar,the SOUP WAS SERVED in a BOWL,THE SOUP WAS SERVED IN A BOWL,1,1,1,1,,4,4,1
118,90,1,166,-6,0,FALSE,13-Mar,the SAILOR SWABBED the DECK,THE CELLARS,0,0,0,,,0,3,0
119,0,1,1,-3,1,FALSE,22-May,ANN WORKS in the BANK as a CLERK,THERE WAS THE BLIND TRUTH,0,0,0,0,,0,4,0
120,0,1,64,0,0,TRUE,23-Jul,CUT the BACON into STRIPS,HIS PAJAMAS WERE BIG AND SOFT TO THE SKIN,0,0,0,,,0,3,0
121,0,-1,163,0,2,FALSE,14-May,CUT a PIECE of MEAT from the ROAST,CUT A IECE OF MEAT FROM THE ROAST,1,1,1,1,,4,4,1
122,180,1,45,-6,0,FALSE,7-Jan,HOLD the BABY on your LAP,THE WHOLE BAGEL,0,0,0,,,0,3,0
123,90,1,161,-6,3,FALSE,22-Mar,please WIPE your FEET on the MAT,HNJ,0,0,0,,,0,3,0
124,90,1,151,-3,1,FALSE,12-Feb,RUTH POURED the WATER down the DRAIN,THE ROOF POURED THE WATER DOWN THE DRAIN,1,1,1,1,,4,4,1
125,0,1,104,-6,0,FALSE,14-Aug,a SPOILED CHILD IS a BRAT,THE SPOILED CHILD WAS A BRAT,1,1,0,1,,3,4,0.75
126,-90,-1,160,0,2,FALSE,16-Jun,we SWAM at the BEACH at HIGH TIDE,WE SWAM AT THE BEACH AT HIGH TIDE,1,1,1,1,,4,4,1
127,0,1,128,-3,3,TRUE,17-May,LET us INVITE the WHOLE GANG,YTRU,0,0,0,0,,0,4,0
128,0,-1,109,-3,3,FALSE,12-Aug,DAVID WIPED the SWEAT from his BROW,FROM THE GROUND,0,0,0,0,,0,4,0
129,180,1,138,-3,3,FALSE,11-Jul,TIGHTEN the BELT by a NOTCH,U,0,0,0,,,0,3,0
130,180,1,197,0,1,FALSE,5-Jun,the SLEEPY CHILD TOOK a NAP,THE SLEEPY CHILD TOOK A NA,1,1,1,1,,4,4,1
131,0,-1,18,-6,1,TRUE,1-Aug,my TURTLE WENT into its SHELL,G,0,0,0,,,0,3,0
132,-180,-1,133,-6,0,FALSE,10-Aug,that JOB WAS an EASY TASK,THAT GUY WAS ASSINATED,0,1,0,0,,1,4,0.25
133,0,1,72,-3,0,FALSE,14-Jul,i ATE a PIECE of CHOCOLATE FUDGE,KU,0,0,0,0,,0,4,0
134,0,1,70,0,3,FALSE,18-Jun,a TERMITE LOOKS like an ANT,A TERMITE LOOKS LIKE AN ANT,1,1,1,,,3,3,1
135,0,-1,181,0,3,TRUE,10-Jun,the CANDLE FLAME MELTED the WAX,GFD,0,0,0,0,,0,4,0
136,0,1,30,-6,3,TRUE,1-Mar,KILL the BUGS with this SPRAY,GF,0,0,0,,,0,3,0
137,-180,-1,69,0,2,FALSE,10-Feb,the CIGARETTE SMOKE FILLED his LUNGS,CIGARETTE SMOKE FILLED HIS LUNGS,1,1,1,1,,4,4,1
138,-90,-1,17,-6,0,FALSE,10-Jan,they DRANK a WHOLE BOTTLE of GIN,FD,0,0,0,0,,0,4,0
139,180,1,188,-3,0,FALSE,25-Mar,a BICYCLE HAS TWO WHEELS,VDA,0,0,0,0,,0,4,0
140,0,1,77,-3,0,TRUE,7-Feb,PAUL HIT the WATER with a SPLASH,IU,0,0,0,0,,0,4,0
141,-90,-1,117,-3,0,FALSE,18-Apr,SPREAD SOME BUTTER on your BREAD,BUUTER,0,0,1,0,,1,4,0.25
142,0,1,29,-6,1,FALSE,3-Jun,the GAMBLER LOST the BET,LOST THE BANK,0,1,0,,,1,3,0.333333333
143,-90,-1,76,0,0,FALSE,9-Jan,the WAR WAS FOUGHT with ARMORED TANKS,THE WAR WAS FOUGHT WITH ARMORED ANTS,1,1,1,1,0,4,5,0.8
144,90,1,16,-3,2,FALSE,13-Apr,she MADE the BED with CLEAN SHEETS,JL,0,0,0,0,,0,4,0
145,-90,-1,103,0,2,FALSE,9-May,the FUR COAT WAS MADE of MINK,THE FUR COAT WAS MADE WITH MINK,1,1,1,1,1,5,5,1
146,0,-1,152,0,3,FALSE,2-May,to STORE his WOOD he BUILT a SHED,THE STORE IS WORKING BENEATH THE SHED,1,0,0,1,,2,4,0.5
147,-180,-1,75,-6,2,FALSE,21-Mar,the LONELY BIRD SEARCHED for its MATE, ,0,0,0,0,,0,4,0
148,0,-1,195,-6,1,TRUE,9-Feb,BOB STOOD with his HANDS on his HIPS,FDS,0,0,0,0,,0,4,0
149,0,1,7,0,0,TRUE,22-Jan,we ARE LOST so LET us LOOK at the MAP,WE ARE LOST LET US LOOK AT THE MAP,1,1,1,1,1,5,5,1
150,180,1,135,0,3,FALSE,20-Jun,the BURGLAR ESCAPED with the LOOT,THE BURGLAR ESCAPED WITH THE LOOT,1,1,1,,,3,3,1
151,-90,-1,50,-6,2,FALSE,2-Feb,the WATCHDOG GAVE a WARNING GROWL,ROUND,0,0,0,0,,0,4,0
152,0,-1,47,-3,1,TRUE,19-Mar,her CIGARETTE HAD a LONG ASH,HGT,0,0,0,0,,0,4,0
153,0,1,42,-6,0,FALSE,25-Jul,the SHIPWRECKED SAILORS BUILT a RAFT,THE SHIPWRECK SAILED INTO HALF,1,0,0,0,,1,4,0.25
154,180,1,165,-3,2,FALSE,21-Apr,the SANDAL HAS a BROKEN STRAP,MHF,0,0,0,0,,0,4,0
155,0,-1,180,-3,3,FALSE,1-Apr,the DOCTOR X-RAYED his CHEST,CHESS,0,0,0,,,0,3,0
156,0,1,174,-6,3,FALSE,8-May,the CHICKS FOLLOWED the MOTHER HEN,THE CHIEFS FOLLWED THE ROKEN EGG,0,1,0,0,,1,4,0.25
157,0,1,43,0,1,TRUE,5-Jul,MAPLE SYRUP is MADE from SAP,MEGS HAT IS MADE FROM SATIN,0,0,1,0,,1,4,0.25
158,180,1,78,-6,3,FALSE,16-Jul,at BREAKFAST he DRANK SOME JUICE,FD,0,0,0,0,,0,4,0
159,0,1,124,-3,1,FALSE,6-Aug,the BRIDE WORE a WHITE GOWN,THE BRIDE WORE A WEDDING GOWN,1,1,0,1,,3,4,0.75
160,90,1,84,-3,1,FALSE,13-Aug,the BAD NEWS CAME as a SHOCK,THE BAD GUY ESCAPED AND WAS SHOT,1,0,0,0,,1,4,0.25
161,0,-1,49,-3,2,TRUE,25-Jun,FOOTBALL IS a DANGEROUS SPORT,DS,0,0,0,0,,0,4,0
162,0,1,116,0,1,FALSE,11-May,EVE WAS MADE from ADAMs RIB,EVE WAS MADE FROM ADAMS RIB,1,1,1,1,1,5,5,1
163,-90,-1,111,0,2,FALSE,14-Apr,the TEAM WAS TRAINED by their COACH,THE TEAM WAS MADE BY THEIR COACH,1,1,0,1,,3,4,0.75
164,180,1,66,0,0,FALSE,23-Feb,HOUSEHOLD GOODS ARE MOVED in a VAN,HOUSE OF HUNTERS ARE MOVED IN THE VAN,0,0,1,1,1,3,5,0.6
165,-180,-1,31,-3,3,FALSE,7-Aug,i CANNOT GUESS so GIVE me a HINT,TRW,0,0,0,0,,0,4,0
166,90,1,168,-6,3,FALSE,23-Mar,the POND WAS FULL of CROAKING FROGS,THE BOWL WAS FULL OF,0,1,1,0,0,2,5,0.4
167,0,-1,48,-6,1,TRUE,15-Jul,JOHNs FRONT TOOTH HAD a CHIP,JOHNS,1,0,0,0,0,1,5,0.2
168,0,-1,178,0,2,FALSE,10-Apr,RUTH POURED herself a CUP of TEA,RUE POURED HERSELF A CUP OF TEA,0,1,1,1,,3,4,0.75
169,0,1,173,-3,0,FALSE,14-Feb,the SPORT SHIRT HAS SHORT SLEEVES,THE SPRT SHOULD HAVE A SHORT SEASON,1,0,0,1,0,2,5,0.4
170,-90,-1,132,0,0,FALSE,20-Apr,the LION GAVE an ANGRY ROAR,THE LION GAVE ITS ANGRY ROAR,1,1,1,1,,4,4,1
171,180,1,150,-6,3,FALSE,8-Jul,the CROOK ENTERED a GUILTY PLEA,IUT,0,0,0,0,,0,4,0
172,0,-1,58,-6,2,FALSE,3-Mar,we SHIPPED the FURNITURE by TRUCK,GFS,0,0,0,,,0,3,0
173,0,-1,159,-6,0,TRUE,2-Jul,the COP WORE a BULLET-PROOF VEST,GFD,0,0,0,0,,0,4,0
174,90,1,38,-6,2,FALSE,7-Apr,the STEAMSHIP LEFT on a CRUISE,SHIPS,0,0,0,,,0,3,0
175,-90,-1,61,-3,2,FALSE,13-May,the JUDGE IS SITTING on the BENCH,THE JETS SAT ON THE BENCH,0,0,0,1,,1,4,0.25
176,0,-1,105,0,0,TRUE,13-Jun,the SINGER WAS MOBBED by her FANS,THE SONGER WAS MOBBED BY HER FANS,1,1,1,1,,4,4,1
177,180,1,115,-3,3,FALSE,17-Jul,our CAT IS GOOD at CATCHING MICE,HY,0,0,0,0,0,0,5,0
178,180,1,177,0,3,FALSE,24-Jun,she HATED to VACUUM the RUG,SHE HATED TO VACCUM THE ROOM,1,1,0,,,2,3,0.666666667
179,0,-1,81,-3,2,TRUE,14-Jun,the FRUIT WAS SHIPPED in WOODEN CRATES,CX,0,0,0,0,0,0,5,0
180,-180,-1,192,0,1,FALSE,22-Apr,he IS EMPLOYED by a LARGE FIRM,HE IS EMPLOYED BY A LARGE FIRM,1,1,1,1,,4,4,1
181,0,-1,0,0,0,FALSE,3-Jan,the PLOW WAS PULLED by an OX,THE PLOW WAS PULLED BY AN OX,1,1,1,1,,4,4,1
182,0,-1,162,-6,3,TRUE,13-Feb,this NOZZLE SPRAYS a FINE MIST,SOPHIE NEWMAN LEANED AGAINST A PRECARIOUS LOOKING BOOK CASE,0,0,0,0,,0,4,0
183,-90,-1,22,-6,1,FALSE,3-Apr,the DUCK SWAM with the WHITE SWAN,THE DUCKS SWAM THE WEST NILE,0,1,0,0,,1,4,0.25
184,0,-1,13,-3,0,TRUE,12-Apr,how DID your CAR GET that DENT,JKGH,0,0,0,0,,0,4,0
185,0,-1,189,-6,0,FALSE,11-Jan,the WITNESS TOOK a SOLEMN OATH,J,0,0,0,0,,0,4,0
186,180,1,155,-3,1,FALSE,12-Mar,the TEACHER SAT on a SHARP TACK,SAT WITH THE HAT,0,1,0,0,,1,4,0.25
187,90,1,3,0,3,FALSE,19-May,BOB WORE a WATCH on his WRIST,BOB WORE A WATCH ON HIS WRIS,1,1,1,1,,4,4,1
