,A_Angle,B_Angle_sign,C_Masker,D_SNR,E_Talker,FG_Static,F_Sentence_ID,G_Sentence,H_Response,I_Input_1,J_Input_2,K_Input_3,L_Input_4,M_Input_5,Correct,Total,Percent
153,0,1,15,0,1,TRUE,6-Apr,the DETECTIVES SEARCHED for a CLUE,THEY SEARCHED FOR A CULPRIT,0,1,0,,,1,3,0.333333333
154,-90,-1,34,-3,0,FALSE,4-May,the AIRPLANE WENT into a DIVE,KNEW THEY WERE ALIVE,0,0,0,,,0,3,0
155,180,1,188,0,1,FALSE,2-May,to STORE his WOOD he BUILT a SHED,THE WALTERS WORKED TO BUILD A SHED,0,0,0,1,,1,4,0.25
156,0,-1,194,-6,2,FALSE,25-Mar,a BICYCLE HAS TWO WHEELS,WAS SHORN ,0,0,0,0,,0,4,0
157,-90,-1,9,0,2,FALSE,6-Jul,they PLAYED a GAME of CAT and MOUSE,THEY PLAYED A GAME OF CAT AND MOUSE,1,1,1,1,,4,4,1
158,0,1,146,-3,1,FALSE,9-Apr,the MEAT from a PIG IS CALLED PORK,BOARD ,0,0,0,0,0,0,5,0
159,0,1,178,-3,1,TRUE,5-May,the FIREMAN HEARD her FRIGHTENED SCREAM,SHE WAS AGAINST,0,0,0,0,,0,4,0
160,-90,-1,152,-6,2,FALSE,6-Feb,the WEDDING BANQUET WAS a FEAST,THE ONE WAS A ,0,0,1,0,,1,4,0.25
161,0,1,6,-6,1,TRUE,21-Jul,AIRMAIL REQUIRES a SPECIAL STAMP,THE CAR WAS SEARCHED,0,0,0,0,,0,4,0
162,0,-1,46,0,3,TRUE,2-Mar,how MUCH CAN I BUY for a DIME,I CANNOT BUY A SWEET VINE,0,0,0,1,0,1,5,0.2
163,180,1,18,-6,3,FALSE,19-Jul,how LONG CAN you HOLD your BREATH,DOWN THE HALL,0,0,0,0,,0,4,0
164,0,-1,169,0,2,FALSE,22-Jan,we ARE LOST so LET us LOOK at the MAP,WE ARE LOST SO LETS LOOK AT THE MAP,1,1,0,1,1,4,5,0.8
165,-180,-1,110,0,0,FALSE,3-Aug,GREET the HEROES with LOUD CHEERS,READ THE HERO ALOUD AND CHEERS,0,0,0,1,,1,4,0.25
166,-180,-1,55,-3,0,FALSE,19-May,BOB WORE a WATCH on his WRIST,BOB WHISPS,1,0,0,0,,1,4,0.25
167,90,1,73,-3,3,FALSE,13-Apr,she MADE the BED with CLEAN SHEETS,CHEESE,0,0,0,0,,0,4,0
168,0,-1,45,-6,3,FALSE,3-Feb,the NATIVES BUILT a WOODEN HUT,THE CALLS,0,0,0,0,,0,4,0
169,0,1,138,-3,3,FALSE,6-Jun,"instead of a FENCE, PLANT a HEDGE",STEP WAS COVERED IN ASH,0,0,0,,,0,3,0
170,-90,-1,56,-3,3,FALSE,12-Jun,RUTH HAD a NECKLACE of GLASS BEADS,WAS COLD,0,0,0,0,0,0,5,0
171,0,-1,26,-6,0,TRUE,23-Apr,her ENTRY SHOULD WIN FIRST PRIZE,HE MUST BE FRIGHTENED TOO,0,0,0,0,0,0,5,0
172,90,1,32,0,0,FALSE,7-Jun,DROP the COIN through the SLOT,DROP THE COIN THROUGH THE SLOTS,1,1,0,,,2,3,0.666666667
173,-180,-1,36,-3,1,FALSE,8-May,the CHICKS FOLLOWED the MOTHER HEN,WE NEED TO FOLLOW INSTRUCTIONS,0,0,0,0,,0,4,0
174,0,-1,139,0,3,FALSE,8-Jan,the DOG CHEWED on a BONE,THE DOG CHEWED ON THE BONE,1,1,1,,,3,3,1
175,-90,-1,122,-6,0,FALSE,8-Mar,the NURSE GAVE him FIRST AID,LUCY WAS HER NAME,0,0,0,0,,0,4,0
176,-180,-1,85,0,1,FALSE,21-Feb,the DOOR WAS OPENED just a CRACK,THE DOOR OPENED JUST A CRACK,1,0,0,1,,2,4,0.5
177,0,1,113,0,0,TRUE,16-Jan,for DESSERT he HAD APPLE PIE,FOR DESSERT HE HAD APPLE PIE,1,1,1,1,,4,4,1
178,0,-1,61,-3,1,TRUE,2-Feb,the WATCHDOG GAVE a WARNING GROWL,THE HUMAN ,0,0,0,0,,0,4,0
179,180,1,44,-6,1,FALSE,7-Aug,i CANNOT GUESS so GIVE me a HINT,HE HAD A SLENDER DARK FRAME,0,0,0,0,,0,4,0
180,0,-1,173,0,2,FALSE,8-Apr,TREE TRUNKS ARE COVERED with BARK,TREE TRUNKS ARE COVERED IN BARK,1,1,1,1,1,5,5,1
181,0,-1,75,0,3,TRUE,11-Apr,we SAW a FLOCK of WILD GEESE,WE SAW A FLOCK OF GULLS,1,1,0,0,,2,4,0.5
182,0,1,70,-3,0,FALSE,21-Jun,he RODE off in a CLOUD of DUST,WERE OFF THE COUCH,0,0,0,,,0,3,0
183,0,-1,184,-6,0,FALSE,24-Jan,my SON HAS a DOG for a PET,MAN WAS OFF,0,0,0,0,,0,4,0
